,ID,GeneID,geneSymbol,chr,strand,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
A3_ss,10545,ENSG00000071127.18,WDR1,chr4,-,"21,31,33,75,33,54,80","289,127,205,234,231,000,000","40,35,51,16,29,30,35,28,24,55","341,198,332,209,433,000,000,000,000,000",258,99,0.000142257,0.009859182,"0.027,0.086,0.058,0.11,0.052,0.049,0.052","0.043,0.064,0.056,0.029,0.025,0.057,0.044,0.031,0.032,0.043",0.02
A3_ss,14019,ENSG00000271723.5,MROH7-TTC4,chr1,+,"39,9,21,25,16,28,24","38,27,47,31,31,72,20","14,3,15,3,11,13,19,29,4,8","22,13,38,15,32,47,103,100,15,29",115,99,0.000143839,0.009877363,"0.469,0.223,0.278,0.41,0.308,0.251,0.508","0.354,0.166,0.254,0.147,0.228,0.192,0.137,0.2,0.187,0.192",0.144
A3_ss,16246,ENSG00000174243.11,DDX23,chr12,-,"29,20,25,51,25,46,34","0,2,0,0,1,4,0","27,31,14,22,33,17,21,43,32,47","2,1,0,0,1,0,1,6,1,3",875,99,0.000143565,0.009877363,"1.0,0.531,1.0,1.0,0.739,0.565,1.0","0.604,0.778,1.0,1.0,0.789,1.0,0.704,0.448,0.784,0.639",0.059
A3_ss,10533,ENSG00000143437.21,ARNT,chr1,-,"86,76,116,165,51,175,115","0,0,5,1,3,3,2","129,60,119,49,165,67,177,158,62,207","3,1,5,4,9,5,10,1,1,14",114,99,0.00014656,0.010018256,"1.0,1.0,0.953,0.993,0.937,0.981,0.98","0.974,0.981,0.954,0.914,0.941,0.921,0.939,0.993,0.982,0.928",0.025
A3_ss,22823,ENSG00000132535.23,DLG4,chr17,-,"47,52,58,136,63,121,97","23,21,39,56,14,39,32","120,64,112,59,144,52,87,165,68,139","42,13,24,11,28,14,23,40,14,26",108,99,0.000149016,0.010139866,"0.652,0.694,0.577,0.69,0.805,0.74,0.735","0.724,0.819,0.811,0.831,0.825,0.773,0.776,0.791,0.817,0.831",-0.101
A3_ss,7541,ENSG00000165905.18,LARGE2,chr11,+,"42,79,103,143,34,53,95","28,19,36,45,26,44,48","122,24,34,24,41,41,64,80,16,41","47,17,37,21,76,38,54,53,34,67",270,99,0.00015381,0.010371775,"0.355,0.604,0.512,0.538,0.324,0.306,0.421","0.488,0.341,0.252,0.295,0.165,0.283,0.303,0.356,0.147,0.183",0.156
A3_ss,20298,ENSG00000085998.15,POMGNT1,chr1,-,"237,269,234,460,244,000,000","3,0,0,0,2,3,5","339,179,284,215,307,000,000,000,000,000","2,0,8,5,6,1,3,11,3,6",476,99,0.000153786,0.010371775,"0.943,1.0,1.0,1.0,0.962,0.954,0.943","0.972,1.0,0.881,0.899,0.914,0.979,0.952,0.89,0.949,0.92",0.036
A3_ss,11961,ENSG00000117640.18,MTFR1L,chr1,+,"3,5,7,13,12,20,5","106,60,69,106,92,124,134","11,11,16,7,13,16,20,40,8,18","170,53,85,75,97,57,81,121,78,117",122,99,0.000159275,0.010692156,"0.022,0.063,0.076,0.091,0.096,0.116,0.029","0.05,0.144,0.133,0.07,0.098,0.186,0.167,0.212,0.077,0.111",-0.054
A3_ss,12453,ENSG00000172053.18,QARS1,chr3,-,"10,29,39,63,29,17,40","159,70,92,194,150,241,261","24,18,20,16,17,24,32,35,14,28","124,79,152,133,215,160,214,387,137,251",225,99,0.000162138,0.010835714,"0.027,0.154,0.157,0.125,0.078,0.03,0.063","0.078,0.091,0.055,0.05,0.034,0.062,0.062,0.038,0.043,0.047",0.035
A3_ss,13540,ENSG00000103168.17,TAF1C,chr16,-,"46,61,47,83,57,46,102","0,0,8,6,1,1,6","91,25,38,56,48,49,35,92,41,25","0,4,5,0,3,0,0,0,0,0",170,99,0.000163435,0.010844863,"1.0,1.0,0.774,0.89,0.971,0.964,0.908","1.0,0.784,0.816,1.0,0.903,1.0,1.0,1.0,1.0,1.0",-0.021
A3_ss,21709,ENSG00000175267.15,VWA3A,chr16,+,"61,29,36,46,11,41,48","67,42,84,71,36,140,78","30,14,26,23,42,36,44,54,19,41","49,34,120,59,174,78,158,169,52,139",215,99,0.000163723,0.010844863,"0.295,0.241,0.165,0.23,0.123,0.119,0.221","0.22,0.159,0.091,0.152,0.1,0.175,0.114,0.128,0.144,0.12",0.059
A3_ss,352,ENSG00000189306.12,RRP7A,chr22,-,"9,35,29,74,15,10,10","1,3,9,2,0,0,0","16,10,15,18,28,10,22,27,10,14","1,1,1,0,1,1,2,0,0,0",259,99,0.000164485,0.010847282,"0.775,0.817,0.552,0.934,1.0,1.0,1.0","0.859,0.793,0.851,1.0,0.915,0.793,0.808,1.0,1.0,1.0",-0.034
A3_ss,1613,ENSG00000077463.15,SIRT6,chr19,-,"36,35,42,76,17,49,62","2,1,0,15,1,0,4","66,20,36,29,56,22,48,90,26,52","0,1,0,0,1,2,5,2,1,0",139,99,0.000168015,0.011031538,"0.928,0.961,1.0,0.783,0.924,1.0,0.917","1.0,0.934,1.0,1.0,0.976,0.887,0.872,0.97,0.949,1.0",-0.028
A3_ss,7967,ENSG00000006704.11,GTF2IRD1,chr7,+,"17,26,23,24,9,11,25","57,71,114,128,46,122,58","5,9,13,7,7,13,11,34,8,9","135,50,71,43,118,68,135,121,38,93",195,99,0.000170985,0.011177459,"0.132,0.157,0.093,0.087,0.09,0.044,0.18","0.018,0.084,0.085,0.076,0.029,0.088,0.04,0.125,0.097,0.047",0.043
A3_ss,17241,ENSG00000215068.11,ANXA2R-AS1,chr5,+,"25,35,16,53,24,26,70","0,2,4,6,2,3,5","53,36,22,39,23,37,14,47,21,24","1,2,1,3,0,0,2,2,0,1",319,99,0.00017415,0.01133487,"1.0,0.845,0.554,0.733,0.788,0.729,0.813","0.943,0.848,0.872,0.801,1.0,1.0,0.685,0.879,1.0,0.882",-0.111
A3_ss,9541,ENSG00000077232.19,DNAJC10,chr2,+,"14,21,12,22,100,122,61","3,2,4,3,0,5,3","29,99,110,66,80,46,52,53,84,121","1,1,3,0,1,2,2,0,1,4",853,99,0.000182432,0.011822559,"0.351,0.549,0.258,0.46,1.0,0.739,0.702","0.771,0.92,0.81,1.0,0.903,0.727,0.751,1.0,0.907,0.778",-0.277
A3_ss,90,ENSG00000133142.19,TCEAL4,chrX,+,"119,138,153,222,108,000,000","291,153,283,363,126,000,000","403,51,62,79,73,48,73,83,42,49","374,131,228,147,242,96,222,305,105,201",348,99,0.000186574,0.012038875,"0.104,0.204,0.133,0.148,0.196,0.098,0.125","0.235,0.1,0.072,0.133,0.079,0.125,0.086,0.072,0.102,0.065",0.037
A3_ss,4256,ENSG00000169062.15,UPF3A,chr13,+,"3,2,3,2,2,2,7","0,2,0,5,1,2,5","6,6,5,2,10,1,4,0,5,4","1,1,0,0,4,1,0,2,0,1",128,99,0.000195939,0.012588877,"1.0,0.436,1.0,0.236,0.607,0.436,0.52","0.823,0.823,1.0,1.0,0.659,0.436,1.0,0.0,1.0,0.756",-0.145
A3_ss,8589,ENSG00000116521.12,SCAMP3,chr1,-,"142,82,129,200,106,142,219","4,1,4,3,5,3,7","198,99,172,134,167,126,224,230,141,251","10,2,7,2,14,10,10,19,6,14",141,99,0.000197704,0.012647978,"0.961,0.983,0.958,0.979,0.937,0.971,0.956","0.933,0.972,0.945,0.979,0.893,0.898,0.94,0.895,0.943,0.926",0.031
A3_ss,21712,ENSG00000034239.11,CLXN,chr8,-,"97,28,54,76,83,217,112","6,7,3,1,10,20,8","105,71,161,148,308,132,193,184,113,272","8,7,35,18,49,22,40,41,15,26",146,99,0.000202471,0.012897824,"0.916,0.731,0.924,0.981,0.849,0.88,0.905","0.899,0.873,0.757,0.848,0.81,0.803,0.766,0.753,0.836,0.876",0.062
A3_ss,12298,ENSG00000164068.16,RNF123,chr3,+,"4,4,5,10,4,10,7","50,59,88,120,45,98,93","19,5,7,9,15,6,11,18,8,12","115,21,46,49,90,45,93,121,38,93",197,99,0.000203452,0.012905396,"0.039,0.033,0.028,0.04,0.043,0.049,0.036","0.077,0.107,0.071,0.085,0.077,0.063,0.056,0.07,0.096,0.061",-0.038
A3_ss,9123,ENSG00000127054.22,INTS11,chr1,-,"59,58,116,109,65,141,126","1,0,0,0,1,2,6","108,49,88,65,139,82,137,162,70,117","8,2,3,3,8,4,3,4,2,2",165,99,0.000205612,0.012987421,"0.973,1.0,1.0,1.0,0.975,0.977,0.926","0.89,0.936,0.946,0.929,0.912,0.925,0.965,0.96,0.955,0.972",0.04
A3_ss,3418,ENSG00000213614.11,HEXA,chr15,-,"14,15,19,17,15,16,24","137,106,137,95,123,278,214","12,9,14,9,18,16,19,21,9,12","159,141,243,169,363,000,000,000,000,000",192,99,0.000215706,0.013567741,"0.05,0.068,0.067,0.084,0.059,0.029,0.055","0.037,0.032,0.029,0.027,0.025,0.058,0.036,0.046,0.036,0.021",0.024
A3_ss,3548,ENSG00000092529.26,CAPN3,chr15,+,"61,68,76,136,43,51,98","1,3,1,8,3,3,0","67,75,80,50,60,49,71,84,38,46","3,2,4,3,8,8,9,14,2,7",443,99,0.000220269,0.013796746,"0.932,0.835,0.944,0.792,0.762,0.792,1.0","0.833,0.893,0.817,0.788,0.626,0.578,0.638,0.573,0.809,0.595",0.15
A3_ss,2861,ENSG00000089280.20,FUS,chr16,+,"0,3,2,0,5,7,4","106,77,164,190,159,406,230","9,5,13,4,8,2,9,5,4,11","218,118,259,137,308,72,234,223,105,347",102,99,0.000228634,0.01426102,"0.0,0.036,0.012,0.0,0.03,0.016,0.017","0.039,0.04,0.046,0.028,0.025,0.026,0.036,0.021,0.036,0.03",-0.017
A3_ss,9532,ENSG00000055955.17,ITIH4,chr3,-,"2,8,3,17,2,6,1","0,3,3,8,0,3,2","5,5,12,3,2,9,4,7,7,9","2,2,5,0,0,0,0,0,0,2",114,99,0.000230839,0.014279569,"1.0,0.698,0.465,0.649,1.0,0.635,0.303","0.685,0.685,0.676,1.0,1.0,1.0,1.0,1.0,1.0,0.796",-0.206
A3_ss,13496,ENSG00000108654.16,DDX5,chr17,-,"3,654,578,353,218,050,000,000,000,000","2,9,12,30,3,12,7","69,385,804,685,965,900,000,000,000,000,000,000,000,000","16,0,2,3,11,3,7,2,6,4",1108,99,0.000230482,0.014279569,"0.994,0.983,0.975,0.96,0.995,0.981,0.989","0.975,1.0,0.997,0.995,0.985,0.996,0.991,0.998,0.99,0.994",-0.01
A3_ss,7399,ENSG00000233237.10,LINC00472,chr6,-,"40,65,64,87,42,76,71","14,11,17,11,9,19,12","94,55,65,42,53,33,37,42,43,42","24,12,9,16,26,23,26,31,22,22",150,99,0.000237264,0.01461666,"0.653,0.796,0.713,0.839,0.755,0.725,0.796","0.721,0.752,0.827,0.634,0.574,0.486,0.484,0.472,0.563,0.558",0.147
A3_ss,10543,ENSG00000071127.18,WDR1,chr4,-,"24,20,24,35,19,27,45","407,247,478,543,283,000,000","25,13,17,14,19,25,19,28,22,14","749,216,468,283,661,000,000,000,000,000",137,99,0.000245837,0.015082723,"0.041,0.055,0.035,0.045,0.046,0.035,0.037","0.024,0.042,0.026,0.035,0.02,0.043,0.017,0.027,0.058,0.017",0.011
A3_ss,9345,ENSG00000145191.15,EIF2B5,chr3,+,"1,11,8,8,5,2,3","2,0,1,1,2,5,0","9,6,8,7,4,11,9,9,8,7","0,0,0,0,1,0,1,1,0,1",153,99,0.000247601,0.015128943,"0.244,1.0,0.838,0.838,0.618,0.206,1.0","1.0,1.0,1.0,1.0,0.721,1.0,0.853,0.853,1.0,0.819",-0.247
A3_ss,20750,ENSG00000138688.17,BLTP1,chr4,+,"7,118,708,041,177,190,000,000,000","46,53,91,80,40,105,46","1,302,176,121,101,510,000,000,000,000,000,000,000,000","134,29,67,14,40,14,32,39,17,62",3902,99,0.000255785,0.015565428,"0.282,0.294,0.183,0.272,0.554,0.371,0.505","0.198,0.606,0.444,0.733,0.55,0.709,0.544,0.554,0.706,0.446",-0.197
A3_ss,20060,ENSG00000138757.15,G3BP2,chr4,-,"5,5,9,8,9,2,5","0,1,0,2,0,2,0","2,9,12,10,9,25,12,29,11,28","3,1,2,1,2,0,2,6,0,1",243,99,0.000259522,0.015728943,"1.0,0.671,1.0,0.62,1.0,0.289,1.0","0.214,0.786,0.71,0.803,0.647,1.0,0.71,0.663,1.0,0.919",0.052
A3_ss,20276,ENSG00000243910.9,TUBA4B,chr2,+,"5,1,5,1,2,6,7","2,2,0,0,1,0,0","4,3,16,8,22,6,15,11,5,10","0,1,3,3,8,0,3,7,1,1",104,99,0.000261203,0.015766982,"0.704,0.322,1.0,1.0,0.656,1.0,1.0","1.0,0.741,0.835,0.717,0.724,1.0,0.826,0.599,0.826,0.905",-0.006
A3_ss,21665,ENSG00000078668.14,VDAC3,chr8,+,"0,1,2,2,3,5,2","2,0,5,1,1,5,2","5,0,1,5,0,0,0,0,1,1","5,2,9,4,13,7,6,7,6,17",121,99,0.000262314,0.015770448,"0.0,1.0,0.247,0.621,0.711,0.45,0.45","0.45,0.0,0.083,0.506,0.0,0.0,0.0,0.0,0.12,0.046",0.376
A3_ss,13269,ENSG00000131408.15,NR1H2,chr19,+,"28,5,5,32,4,4,29","168,113,155,330,102,000,000","26,4,6,5,5,5,4,16,10,1","459,104,151,103,210,000,000,000,000,000",133,99,0.000271149,0.016236394,"0.11,0.032,0.023,0.067,0.028,0.016,0.055","0.04,0.028,0.029,0.035,0.017,0.035,0.015,0.04,0.062,0.004",0.017
A3_ss,7222,ENSG00000145362.21,ANK2,chr4,+,"14,0,11,18,7,15,9","178,72,116,140,77,129,108","3,1,8,0,5,1,5,3,0,5","59,43,85,46,116,42,56,59,47,81",120,99,0.000278196,0.016592012,"0.061,0.0,0.073,0.096,0.07,0.088,0.064","0.04,0.019,0.072,0.0,0.034,0.019,0.069,0.04,0.0,0.048",0.03
A3_ss,5435,ENSG00000295873.1,ENSG00000295873,chr12,-,"1,4,4,5,2,6,6","0,4,4,3,0,1,0","6,1,6,3,4,3,11,1,1,8","1,1,2,1,0,1,1,0,1,1",104,99,0.000282693,0.016769151,"1.0,0.488,0.488,0.613,1.0,0.851,1.0","0.851,0.488,0.741,0.741,1.0,0.741,0.913,1.0,0.488,0.884",-0.008
A3_ss,6615,ENSG00000166313.20,APBB1,chr11,-,"69,77,53,133,68,71,177","186,85,149,202,91,255,291","123,40,41,35,63,64,48,94,48,49","211,53,190,86,214,94,248,278,79,240",393,99,0.000283869,0.016769151,"0.085,0.186,0.082,0.142,0.158,0.066,0.133","0.128,0.16,0.052,0.093,0.069,0.146,0.046,0.078,0.133,0.049",0.026
A3_ss,10284,ENSG00000044090.13,CUL7,chr6,-,"42,30,45,77,30,47,71","3,1,3,3,2,0,6","38,28,72,27,65,46,72,104,41,77","0,1,0,1,0,1,3,2,1,0",110,99,0.000284527,0.016769151,"0.926,0.964,0.931,0.959,0.931,1.0,0.914","1.0,0.962,1.0,0.96,1.0,0.976,0.956,0.979,0.974,1.0",-0.034
A3_ss,8712,ENSG00000161013.17,MGAT4B,chr5,-,"5,14,16,18,12,5,11","2,2,2,0,1,2,0","9,8,6,9,10,11,10,10,8,8","2,1,6,2,0,5,4,8,1,5",126,99,0.000301152,0.01767942,"0.663,0.846,0.863,1.0,0.904,0.663,1.0","0.78,0.863,0.44,0.78,1.0,0.634,0.663,0.495,0.863,0.557",0.141
A3_ss,15470,ENSG00000104805.17,NUCB1,chr19,+,"348,333,524,638,258,000,000","12,17,0,17,6,0,6","612,178,359,272,532,000,000,000,000,000","1,8,0,9,4,5,0,2,7,1",141,99,0.000303728,0.017760995,"0.953,0.932,1.0,0.963,0.968,1.0,0.986","0.998,0.94,1.0,0.955,0.989,0.969,1.0,0.994,0.971,0.998",-0.01
A3_ss,7528,ENSG00000227954.8,TARID,chr6,-,"10,3,10,5,13,34,9","0,0,2,2,2,12,2","4,2,6,5,21,1,19,6,7,27","7,1,8,4,7,4,5,7,4,14",103,99,0.000318544,0.018554884,"1.0,1.0,0.828,0.706,0.862,0.731,0.812","0.355,0.658,0.419,0.546,0.743,0.194,0.785,0.452,0.627,0.65",0.306
A3_ss,7733,ENSG00000213928.10,IRF9,chr14,+,"144,209,163,293,146,000,000","27,26,23,61,16,41,107","214,121,152,120,171,000,000,000,000,000","47,17,53,23,105,39,80,109,23,56",892,99,0.000342889,0.019895522,"0.372,0.472,0.44,0.348,0.503,0.319,0.256","0.336,0.441,0.241,0.367,0.153,0.281,0.144,0.169,0.361,0.206",0.117
A3_ss,7734,ENSG00000213928.10,IRF9,chr14,+,"149,214,166,297,149,000,000","27,26,23,61,16,41,107","215,124,158,121,173,000,000,000,000,000","47,17,53,23,105,39,80,109,23,56",889,99,0.000345787,0.019909335,"0.381,0.478,0.446,0.352,0.509,0.328,0.26","0.337,0.448,0.249,0.369,0.155,0.281,0.146,0.172,0.373,0.213",0.119
A3_ss,23068,ENSG00000100335.15,MIEF1,chr22,+,"4,7,7,3,5,9,17","3,0,0,0,2,2,1","5,8,7,11,9,11,5,7,5,6","5,3,3,4,11,2,4,1,1,5",183,99,0.000345693,0.019909335,"0.419,1.0,1.0,1.0,0.575,0.709,0.902","0.351,0.591,0.558,0.598,0.307,0.748,0.403,0.791,0.73,0.394",0.254
A3_ss,16905,ENSG00000257524.6,ENSG00000257524,chr9,-,"30,50,49,67,14,28,54","246,76,179,217,156,302,464","76,24,22,32,47,54,42,64,21,33","326,146,315,197,467,000,000,000,000,000",218,99,0.000350506,0.020103711,"0.052,0.23,0.111,0.123,0.039,0.04,0.05","0.096,0.069,0.031,0.069,0.044,0.094,0.036,0.045,0.054,0.03",0.035
A3_ss,16052,ENSG00000143554.14,SLC27A3,chr1,+,"69,28,48,79,31,68,92","0,1,1,1,0,0,0","41,45,65,36,67,47,66,93,44,91","0,3,4,2,2,2,1,1,3,3",204,99,0.00036524,0.020868845,"1.0,0.931,0.959,0.975,1.0,1.0,1.0","1.0,0.879,0.887,0.897,0.942,0.919,0.97,0.978,0.877,0.936",0.052
A3_ss,12533,ENSG00000291118.2,ZNF767P,chr7,-,"42,81,71,156,55,70,103","0,0,4,0,3,0,1","57,32,81,42,53,54,108,144,50,78","1,1,1,2,2,1,4,5,1,9",251,99,0.000367649,0.020922945,"1.0,1.0,0.875,1.0,0.879,1.0,0.976","0.957,0.927,0.97,0.892,0.913,0.955,0.914,0.919,0.952,0.774",0.044
A3_ss,20314,ENSG00000272752.7,STAG3L5P-PVRIG2P-PILRB,chr7,+,"217,355,277,576,289,000,000","38,23,31,44,64,80,80","358,211,183,249,239,000,000,000,000,000","38,44,48,59,91,40,60,96,64,73",167,99,0.000368982,0.020922945,"0.772,0.901,0.841,0.886,0.728,0.641,0.665","0.848,0.74,0.693,0.714,0.609,0.711,0.587,0.649,0.618,0.577",0.102
A3_ss,2615,ENSG00000185359.14,HGS,chr17,+,"7,13,15,20,2,8,15","54,64,94,117,33,131,118","8,5,7,7,11,3,5,11,6,6","82,43,109,43,163,49,139,160,51,139",153,99,0.000372548,0.021045447,"0.077,0.116,0.094,0.1,0.038,0.038,0.076","0.059,0.07,0.04,0.095,0.042,0.038,0.023,0.043,0.071,0.027",0.026
A3_ss,13091,ENSG00000116001.17,TIA1,chr2,-,"50,86,135,176,84,198,110","9,20,25,35,22,30,30","87,93,175,97,178,124,203,191,95,194","14,9,15,9,28,14,40,21,11,30",102,99,0.000377605,0.021250941,"0.844,0.807,0.84,0.83,0.788,0.865,0.781","0.858,0.909,0.919,0.913,0.861,0.896,0.831,0.898,0.893,0.863",-0.062
A3_ss,4766,ENSG00000089127.15,OAS1,chr12,+,"5,8,13,7,3,7,27","0,0,2,3,0,3,4","4,5,12,10,17,6,6,9,10,13","0,0,1,0,4,0,0,1,0,0",161,99,0.000395,0.021981946,"1.0,1.0,0.8,0.589,1.0,0.589,0.806","1.0,1.0,0.881,1.0,0.723,1.0,1.0,0.847,1.0,1.0",-0.119
A3_ss,8981,ENSG00000184182.19,UBE2F,chr2,+,"0,2,2,3,3,0,0","32,37,54,87,56,121,95","1,10,0,5,1,6,1,5,6,2","47,46,103,31,122,24,87,69,35,82",132,99,0.000392567,0.021981946,"0.0,0.039,0.027,0.025,0.039,0.0,0.0","0.016,0.14,0.0,0.108,0.006,0.158,0.009,0.052,0.114,0.018",-0.044
A3_ss,20551,ENSG00000291154.2,ENSG00000291154,chr7,-,"0,2,2,12,1,2,4","14,22,50,52,18,81,55","1,5,10,2,7,4,20,26,3,7","102,21,65,22,51,17,84,64,19,84",274,99,0.000394943,0.021981946,"0.0,0.032,0.014,0.077,0.02,0.009,0.026","0.004,0.079,0.053,0.032,0.047,0.078,0.079,0.128,0.054,0.029",-0.033
A3_ss,4769,ENSG00000089127.15,OAS1,chr12,+,"2,7,8,4,2,5,27","0,0,2,3,0,3,4","3,5,8,6,15,5,4,9,8,12","0,0,1,0,4,0,0,1,0,0",141,99,0.000397535,0.021991161,"1.0,1.0,0.737,0.484,1.0,0.539,0.826","1.0,1.0,0.849,1.0,0.725,1.0,1.0,0.863,1.0,1.0",-0.146
A3_ss,11192,ENSG00000092847.14,AGO1,chr1,+,"20,20,31,25,7,10,10","90,99,160,154,84,185,134","6,11,7,13,11,15,4,23,7,17","94,68,136,94,193,97,219,216,109,168",181,99,0.000398103,0.021991161,"0.108,0.1,0.096,0.082,0.044,0.029,0.039","0.034,0.081,0.027,0.07,0.03,0.078,0.01,0.055,0.034,0.052",0.024
A3_ss,23663,ENSG00000166321.14,NUDT13,chr10,+,"4,5,2,3,2,8,4","5,1,0,0,1,3,2","6,7,2,4,8,4,9,10,2,3","0,0,2,0,0,0,0,1,0,5",137,99,0.000399573,0.02199118,"0.366,0.783,1.0,1.0,0.591,0.658,0.591","1.0,1.0,0.419,1.0,1.0,1.0,1.0,0.878,1.0,0.302",-0.147
A3_ss,20094,ENSG00000149923.14,PPP4C,chr16,+,"157,192,183,249,145,000,000","0,0,0,2,1,2,6","248,140,200,170,263,000,000,000,000,000","2,2,4,1,9,1,3,3,3,13",747,99,0.000412902,0.022641537,"1.0,1.0,1.0,0.943,0.951,0.931,0.851","0.943,0.903,0.869,0.958,0.795,0.964,0.924,0.935,0.856,0.68",0.071
A3_ss,7047,ENSG00000204482.11,LST1,chr6,+,"6,16,14,26,9,19,21","0,2,2,2,0,0,1","12,5,12,3,6,17,28,49,5,13","3,0,0,0,0,1,8,10,2,0",144,99,0.000419927,0.022942717,"1.0,0.846,0.828,0.899,1.0,1.0,0.935","0.733,1.0,1.0,1.0,1.0,0.921,0.706,0.771,0.632,1.0",0.053
A3_ss,18917,ENSG00000204387.15,SNHG32,chr6,+,"7,15,20,38,10,9,24","35,48,95,97,22,50,71","18,17,19,11,14,25,26,19,19,17","50,20,52,19,38,22,48,48,23,48",224,99,0.000426724,0.023229283,"0.081,0.121,0.085,0.148,0.167,0.074,0.13","0.137,0.273,0.139,0.204,0.14,0.334,0.193,0.149,0.267,0.135",-0.082
A3_ss,16244,ENSG00000174243.11,DDX23,chr12,-,"11,8,10,16,6,6,21","1,0,4,6,0,1,2","20,2,8,6,4,7,5,20,9,5","1,0,1,0,1,1,2,0,1,1",126,99,0.000443578,0.024059281,"0.896,1.0,0.663,0.677,1.0,0.825,0.892","0.94,1.0,0.863,1.0,0.759,0.846,0.663,1.0,0.876,0.797",-0.024
A3_ss,17864,ENSG00000081059.20,TCF7,chr5,+,"15,14,22,22,10,28,9","18,20,45,46,13,28,16","67,8,28,18,39,17,36,40,14,34","200,26,84,44,105,46,93,80,41,103",122,99,0.000456657,0.024590503,"0.403,0.362,0.284,0.28,0.384,0.448,0.313","0.214,0.2,0.213,0.249,0.232,0.231,0.239,0.289,0.217,0.211",0.124
A3_ss,20286,ENSG00000196295.14,GARS1-DT,chr7,-,"344,408,410,568,646,000,000","1,1,1,3,0,2,3","494,469,574,536,605,000,000,000,000,000","0,0,0,0,0,3,8,5,13,38",1480,99,0.000455146,0.024590503,"0.958,0.965,0.965,0.927,1.0,0.963,0.928","1.0,1.0,1.0,1.0,1.0,0.927,0.834,0.915,0.721,0.521",0.066
A3_ss,2361,ENSG00000273018.8,FAM106A,chr17,-,"7,3,1,2,10,53,37","1,0,0,0,1,5,3","17,8,28,3,45,14,28,22,17,62","7,2,3,0,8,4,3,7,5,8",102,99,0.000463609,0.02487539,"0.872,1.0,1.0,1.0,0.907,0.911,0.923","0.702,0.795,0.901,1.0,0.845,0.773,0.901,0.753,0.767,0.883",0.113
A3_ss,21904,ENSG00000160401.15,CFAP157,chr9,+,"351,285,277,432,283,000,000","6,1,4,8,2,6,5","348,254,289,307,359,000,000,000,000,000","7,5,5,7,5,10,23,14,4,15",179,99,0.000468371,0.024952021,"0.97,0.994,0.975,0.968,0.987,0.966,0.979","0.965,0.966,0.97,0.96,0.975,0.961,0.91,0.961,0.975,0.927",0.02
A3_ss,23321,ENSG00000148399.13,DPH7,chr9,-,"1,5,8,3,1,6,6","2,3,16,6,9,7,8","1,0,3,0,3,2,4,4,1,3","1,1,13,8,21,10,27,14,5,12",102,99,0.000467558,0.024952021,"0.327,0.618,0.327,0.327,0.097,0.454,0.421","0.493,0.0,0.183,0.0,0.122,0.163,0.126,0.217,0.163,0.195",0.201
A3_ss,1358,ENSG00000167491.18,GATAD2A,chr19,+,"8,2,15,8,4,2,4","4,0,3,4,0,2,2","8,3,5,1,5,5,3,8,3,14","0,0,2,1,0,2,4,1,0,0",104,99,0.000474631,0.025195813,"0.656,1.0,0.826,0.656,1.0,0.488,0.656","1.0,1.0,0.704,0.488,1.0,0.704,0.417,0.884,1.0,1.0",-0.065
A3_ss,4679,ENSG00000089053.13,ANAPC5,chr12,-,"171,156,258,274,173,000,000","3,9,11,3,3,3,2","125,180,429,198,437,000,000,000,000,000","0,3,0,5,4,6,1,4,2,1",172,99,0.000489036,0.025868777,"0.97,0.909,0.931,0.981,0.971,0.987,0.991","1.0,0.972,1.0,0.958,0.984,0.959,0.996,0.986,0.984,0.997",-0.021
A3_ss,11852,ENSG00000291129.2,PPIEL,chr1,-,"12,14,12,25,8,6,12","2,3,1,1,0,2,4","15,1,2,6,9,11,13,11,7,7","3,0,0,0,2,1,0,2,3,0",193,99,0.000492921,0.025982476,"0.755,0.705,0.86,0.928,1.0,0.606,0.606","0.719,1.0,1.0,1.0,0.698,0.849,1.0,0.738,0.545,1.0",-0.075
A3_ss,4680,ENSG00000089053.13,ANAPC5,chr12,-,"115,112,171,169,129,000,000","4,10,17,20,3,7,5","55,127,294,141,315,100,000,000,000,000","6,6,10,3,2,5,7,9,6,10",119,99,0.000504147,0.026296461,"0.96,0.903,0.893,0.875,0.973,0.971,0.976","0.884,0.946,0.961,0.975,0.992,0.967,0.971,0.966,0.958,0.97",-0.023
A3_ss,5609,ENSG00000304309.1,ENSG00000304309,chr12,-,"30,61,144,206,63,134,85","17,23,40,33,25,50,46","186,16,55,24,41,21,54,34,29,60","74,10,23,6,19,18,33,52,32,56",479,99,0.000503764,0.026296461,"0.267,0.354,0.427,0.563,0.342,0.356,0.276","0.342,0.249,0.331,0.453,0.308,0.194,0.253,0.119,0.158,0.181",0.11
A3_ss,20055,ENSG00000091073.20,DTX2,chr7,+,"9,24,12,37,5,13,25","0,1,0,1,0,0,2","18,6,14,11,7,16,17,42,14,15","0,1,0,0,3,0,0,4,2,7",270,99,0.000503117,0.026296461,"1.0,0.898,1.0,0.931,1.0,1.0,0.821","1.0,0.688,1.0,1.0,0.461,1.0,1.0,0.794,0.72,0.44",0.14
