,ID,GeneID,geneSymbol,chr,strand,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
A5_ss,8728,ENSG00000114796.16,KLHL24,chr3,+,"87,32,48,112,23,29,140","1,1,3,5,0,3,3","242,31,57,35,45,40,29,81,30,48","14,2,5,2,2,2,1,11,1,11",145,99,0.000450091,0.021149746,"0.983,0.956,0.916,0.939,1.0,0.868,0.97","0.922,0.914,0.886,0.923,0.939,0.932,0.952,0.834,0.953,0.749",0.047
A5_ss,12694,ENSG00000225484.8,NUTM2B-AS1,chr10,-,"32,37,92,92,27,121,63","3,1,11,10,5,17,6","45,23,105,25,97,17,44,32,43,131","6,5,27,4,21,3,10,14,11,19",103,99,0.000450261,0.021149746,"0.911,0.973,0.889,0.898,0.838,0.872,0.91","0.878,0.816,0.789,0.857,0.816,0.845,0.809,0.687,0.79,0.869",0.083
A5_ss,2378,ENSG00000224078.16,SNHG14,chr15,+,"556,581,461,790,843,000,000","4,2,1,4,5,6,0","7,435,856,458,159,170,000,000,000,000,000","0,0,3,3,5,1,1,0,1,0",1953,99,0.000458315,0.021338365,"0.876,0.936,0.959,0.909,0.895,0.888,1.0","1.0,1.0,0.916,0.932,0.903,0.973,0.978,1.0,0.971,1.0",-0.044
A5_ss,16153,ENSG00000155256.18,ZFYVE27,chr10,+,"7,2,10,9,5,31,10","76,31,119,66,28,189,47","19,4,43,5,22,6,35,40,4,30","104,19,124,20,130,41,192,162,19,124",103,99,0.000458483,0.021338365,"0.081,0.058,0.075,0.116,0.146,0.136,0.17","0.149,0.168,0.25,0.194,0.14,0.123,0.149,0.192,0.168,0.189",-0.06
A5_ss,1201,ENSG00000184640.20,SEPTIN9,chr17,+,"2,2,2,6,0,2,2","25,13,43,28,26,70,20","1,0,0,2,0,0,0,0,1,1","24,19,27,22,45,21,39,34,25,89",103,99,0.000469356,0.021450818,"0.071,0.129,0.043,0.171,0.0,0.027,0.088","0.039,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.037,0.011",0.059
A5_ss,2285,ENSG00000291053.2,CATSPER2P1,chr15,-,"3,11,5,4,6,3,18","1,0,0,1,0,2,0","17,4,3,9,8,4,5,7,4,8","1,1,2,4,2,0,1,1,0,2",265,99,0.000468334,0.021450818,"0.528,1.0,1.0,0.599,1.0,0.359,1.0","0.864,0.599,0.359,0.457,0.599,1.0,0.651,0.723,1.0,0.599",0.099
A5_ss,8342,ENSG00000147010.19,SH3KBP1,chrX,-,"348,286,311,394,581,000,000","17,6,6,15,14,43,30","361,418,485,402,598,000,000,000,000,000","14,2,11,5,16,2,4,13,10,22",4151,99,0.00046506,0.021450818,"0.328,0.532,0.553,0.385,0.497,0.301,0.286","0.381,0.833,0.513,0.657,0.471,0.843,0.745,0.548,0.633,0.49",-0.2
A5_ss,12274,ENSG00000103723.17,AP3B2,chr15,-,"23,27,36,47,32,42,111","1,0,2,0,0,0,4","26,25,26,43,72,32,35,73,49,102","5,2,0,0,5,1,0,0,2,6",521,99,0.000466545,0.021450818,"0.814,1.0,0.774,1.0,1.0,1.0,0.841","0.497,0.704,1.0,1.0,0.732,0.859,1.0,1.0,0.823,0.764",0.081
A5_ss,13845,ENSG00000138434.17,ITPRID2,chr2,+,"108,186,174,239,216,000,000","90,71,128,144,99,263,183","141,338,438,284,364,000,000,000,000,000","70,116,212,90,259,85,195,184,101,203",677,99,0.000490531,0.022318082,"0.149,0.277,0.166,0.195,0.242,0.155,0.137","0.228,0.299,0.232,0.316,0.17,0.295,0.159,0.221,0.292,0.222",-0.055
A5_ss,15043,ENSG00000153310.22,CYRIB,chr8,-,"7,15,23,15,14,18,12","1,4,0,0,1,3,3","9,12,18,9,13,11,18,36,11,13","2,0,0,0,1,0,1,0,0,0",176,99,0.000502043,0.022739843,"0.797,0.678,1.0,1.0,0.887,0.771,0.692","0.717,1.0,1.0,1.0,0.88,1.0,0.91,1.0,1.0,1.0",-0.119
A5_ss,7606,ENSG00000165795.25,NDRG2,chr14,-,"7,435,786,469,555,640,000,000","120,36,39,53,75,89,179","984,457,603,352,537,000,000,000,000,000","85,80,107,87,96,71,92,143,53,84",1098,99,0.000506633,0.022845782,"0.358,0.591,0.599,0.619,0.404,0.412,0.412","0.511,0.34,0.337,0.267,0.335,0.362,0.35,0.337,0.359,0.36",0.129
A5_ss,1458,ENSG00000128487.19,SPECC1,chr17,+,"56,47,52,87,125,141,93","157,37,63,115,79,205,231","33,48,45,45,67,49,54,45,72,101","162,48,119,95,160,67,130,189,59,133",602,99,0.000513634,0.022957406,"0.055,0.173,0.12,0.111,0.206,0.102,0.062","0.032,0.141,0.059,0.072,0.064,0.107,0.064,0.038,0.167,0.111",0.033
A5_ss,8305,ENSG00000109819.9,PPARGC1A,chr4,-,"19,33,25,59,49,64,30","127,52,64,109,90,184,132","24,13,29,26,35,32,38,51,29,32","123,81,145,87,205,92,148,149,83,205",160,99,0.000511711,0.022957406,"0.085,0.282,0.195,0.251,0.252,0.177,0.123","0.108,0.09,0.11,0.156,0.096,0.177,0.137,0.175,0.178,0.088",0.064
A5_ss,8436,ENSG00000138193.17,PLCE1,chr10,+,"69,102,141,183,71,108,81","3,10,14,26,4,12,9","155,65,88,81,108,71,128,142,82,112","7,2,4,1,10,4,10,7,7,6",147,99,0.000518961,0.023006444,"0.939,0.873,0.872,0.826,0.923,0.858,0.858","0.937,0.956,0.937,0.982,0.879,0.923,0.896,0.932,0.888,0.926",-0.047
A5_ss,14092,ENSG00000103275.22,UBE2I,chr16,+,"9,4,4,12,2,4,10","9,7,4,10,3,5,11","15,3,9,4,3,8,8,9,5,5","2,1,5,1,3,0,8,0,0,7",172,99,0.000519266,0.023006444,"0.365,0.247,0.365,0.409,0.277,0.315,0.344","0.812,0.633,0.509,0.697,0.365,1.0,0.365,1.0,1.0,0.291",-0.335
A5_ss,354,ENSG00000100038.20,TOP3B,chr22,-,"11,7,7,4,5,9,11","0,4,5,1,3,6,4","7,9,16,3,13,5,1,12,8,9","6,1,1,0,2,2,0,0,0,1",175,99,0.000536864,0.023682704,"1.0,0.497,0.442,0.694,0.485,0.459,0.609","0.398,0.836,0.901,1.0,0.786,0.586,1.0,1.0,1.0,0.836",-0.236
A5_ss,13446,ENSG00000062485.19,CS,chr12,-,"14,30,42,55,46,70,42","126,57,94,113,116,278,184","27,18,45,32,38,24,50,54,34,52","155,85,308,92,263,97,218,211,101,251",197,99,0.000547286,0.02403793,"0.053,0.209,0.183,0.197,0.166,0.112,0.103","0.08,0.096,0.068,0.149,0.068,0.111,0.103,0.114,0.145,0.094",0.043
A5_ss,1113,ENSG00000082397.18,EPB41L3,chr18,-,"133,382,336,565,145,000,000","0,2,6,3,1,0,1","334,173,202,65,87,96,102,111,54,81","4,0,0,0,1,0,3,0,0,2",3047,99,0.000560659,0.024389018,"1.0,0.861,0.645,0.86,0.825,1.0,0.915","0.731,1.0,1.0,1.0,0.739,1.0,0.525,1.0,1.0,0.568",0.016
A5_ss,5707,ENSG00000237281.2,CATIP-AS2,chr2,-,"4,3,0,3,0,4,2","8,1,3,1,1,1,3","3,0,1,1,0,0,0,7,1,0","14,2,8,1,2,5,4,7,2,4",104,99,0.000557695,0.024389018,"0.322,0.741,0.0,0.741,0.0,0.792,0.388","0.169,0.0,0.106,0.488,0.0,0.0,0.0,0.488,0.322,0.0",0.269
A5_ss,11539,ENSG00000150756.14,ATPSCKMT,chr5,-,"44,31,36,50,40,73,40","2,2,2,1,2,2,4","68,28,46,50,57,25,70,60,37,79","3,0,0,0,2,2,0,0,0,1",143,99,0.000563973,0.024389018,"0.938,0.915,0.926,0.972,0.933,0.962,0.874","0.94,1.0,1.0,1.0,0.952,0.896,1.0,1.0,1.0,0.982",-0.046
A5_ss,13131,ENSG00000203875.14,SNHG5,chr6,-,"114,144,330,300,219,000,000","7,4,19,17,4,9,16","159,163,435,144,410,000,000,000,000,000","12,0,18,0,4,1,6,4,1,22",440,99,0.000564894,0.024389018,"0.786,0.89,0.796,0.799,0.925,0.931,0.652","0.749,1.0,0.845,1.0,0.958,0.974,0.937,0.947,0.977,0.849",-0.098
A5_ss,6015,ENSG00000085978.22,ATG16L1,chr2,+,"113,248,251,278,404,000,000","74,71,172,159,95,231,145","385,301,356,212,353,000,000,000,000,000","104,32,117,71,168,89,254,198,71,213",824,99,0.0005688,0.024393075,"0.155,0.296,0.149,0.174,0.338,0.207,0.169","0.308,0.531,0.268,0.264,0.202,0.315,0.189,0.265,0.442,0.281",-0.094
A5_ss,6061,ENSG00000065526.13,SPEN,chr1,+,"187,366,347,500,373,000,000","15,3,6,13,5,16,0","447,480,567,208,265,000,000,000,000,000","20,6,25,7,48,8,40,21,6,32",1358,99,0.000570483,0.024393075,"0.476,0.899,0.808,0.737,0.845,0.692,1.0","0.62,0.854,0.623,0.684,0.287,0.713,0.363,0.568,0.755,0.422",0.191
A5_ss,6747,ENSG00000103811.18,CTSH,chr15,-,"21,30,37,27,5,7,51","63,31,113,62,37,140,112","27,12,7,4,10,25,30,31,9,8","117,28,91,22,100,28,140,138,28,146",452,99,0.000572201,0.024393075,"0.068,0.175,0.067,0.087,0.029,0.011,0.091","0.048,0.086,0.017,0.038,0.021,0.164,0.045,0.047,0.066,0.012",0.021
A5_ss,14360,ENSG00000122783.17,CYREN,chr7,-,"3,3,2,4,2,4,3","52,36,49,70,41,91,83","0,1,1,1,2,0,1,2,1,1","47,31,48,28,76,44,88,82,31,94",103,99,0.000611095,0.025942141,"0.053,0.074,0.038,0.052,0.045,0.041,0.034","0.0,0.03,0.02,0.033,0.025,0.0,0.011,0.023,0.03,0.01",0.03
A5_ss,4331,ENSG00000130413.16,STK33,chr11,-,"53,48,37,48,68,49,82","0,1,3,1,0,1,4","89,91,119,70,57,95,73,146,73,100","2,1,8,5,3,1,7,10,5,6",223,99,0.000614363,0.025972176,"1.0,0.955,0.846,0.955,1.0,0.956,0.901","0.952,0.976,0.868,0.861,0.894,0.977,0.822,0.866,0.866,0.881",0.048
A5_ss,12259,ENSG00000249592.8,PCGF3-AS1,chr4,-,"87,112,78,160,65,65,224","0,2,4,4,1,2,4","231,105,115,74,76,162,112,176,155,110","4,1,1,0,3,0,0,0,0,0",302,99,0.000618667,0.026045619,"1.0,0.948,0.865,0.929,0.955,0.914,0.948","0.95,0.972,0.974,1.0,0.893,1.0,1.0,1.0,1.0,1.0",-0.042
A5_ss,7486,ENSG00000116337.20,AMPD2,chr1,+,"315,477,524,792,405,000,000","9,4,3,5,0,1,5","392,267,265,323,520,000,000,000,000,000","2,0,2,0,0,1,3,0,0,1",410,99,0.000622872,0.026114303,"0.894,0.966,0.977,0.975,1.0,0.991,0.948","0.979,1.0,0.97,1.0,1.0,0.99,0.973,1.0,1.0,0.99",-0.026
A5_ss,10461,ENSG00000104805.17,NUCB1,chr19,+,"17,70,97,102,14,52,75","325,270,579,581,167,000,000","38,9,33,13,35,18,63,55,49,94","531,165,536,140,562,000,000,000,000,000",129,99,0.000632475,0.026407779,"0.039,0.166,0.114,0.119,0.06,0.057,0.111","0.052,0.04,0.045,0.067,0.046,0.059,0.075,0.082,0.171,0.093",0.022
A5_ss,6875,ENSG00000109180.15,OCIAD1,chr4,+,"86,112,117,269,56,63,172","129,60,106,161,55,184,208","230,72,71,60,92,66,80,239,67,64","254,70,186,86,218,80,226,288,101,239",283,99,0.00063645,0.026464864,"0.189,0.395,0.279,0.369,0.263,0.107,0.224","0.241,0.265,0.118,0.196,0.129,0.224,0.11,0.225,0.188,0.086",0.083
A5_ss,10226,ENSG00000137312.15,FLOT1,chr6,-,"459,452,391,662,598,000,000","0,0,5,3,3,11,7","670,399,450,591,615,000,000,000,000,000","1,3,1,1,1,2,2,0,2,5",523,99,0.00064649,0.026772592,"1.0,1.0,0.937,0.977,0.974,0.923,0.953","0.992,0.962,0.988,0.991,0.991,0.984,0.983,1.0,0.977,0.942",-0.015
A5_ss,6720,ENSG00000231074.12,HCG18,chr6,-,"100,61,71,114,78,100,90","3,5,8,4,3,9,4","131,100,117,80,113,107,98,178,89,92","8,1,2,0,6,0,3,2,4,3",302,99,0.000653082,0.026935661,"0.916,0.8,0.744,0.903,0.895,0.785,0.881","0.843,0.97,0.95,1.0,0.861,1.0,0.915,0.967,0.879,0.91",-0.083
A5_ss,8908,ENSG00000101294.20,HM13,chr20,+,"14,31,17,49,31,26,35","131,46,87,142,99,203,273","25,17,26,15,13,20,28,36,19,23","193,73,206,118,256,65,124,178,127,313",197,99,0.000672185,0.027462884,"0.051,0.253,0.089,0.148,0.136,0.06,0.061","0.061,0.105,0.06,0.06,0.025,0.134,0.102,0.092,0.07,0.036",0.039
A5_ss,14947,ENSG00000197971.16,MBP,chr18,-,"189,58,40,119,6,8,447","713,210,273,397,68,120,1886","18,23,27,0,5,11,10,25,12,4","96,46,109,3,6,10,21,17,10,31",294,99,0.000673986,0.027462884,"0.082,0.085,0.047,0.092,0.029,0.022,0.074","0.059,0.144,0.077,0.0,0.219,0.27,0.138,0.331,0.288,0.042",-0.095
A5_ss,15878,ENSG00000163608.15,NEPRO,chr3,-,"1,0,0,0,1,0,1","23,25,29,36,23,65,38","0,2,2,1,1,2,1,10,2,3","25,20,39,27,63,36,59,59,32,66",103,99,0.000669105,0.027462884,"0.04,0.0,0.0,0.0,0.04,0.0,0.025","0.0,0.088,0.047,0.034,0.015,0.051,0.016,0.14,0.057,0.042",-0.034
A5_ss,2239,ENSG00000140416.26,TPM1,chr15,+,"1,433,463,356,202,700,000,000","26,114,180,193,37,95,275","3,899,931,058,277,360,000,000,000,000,000","214,83,180,39,87,23,61,50,48,177",420,99,0.000678213,0.02752458,"0.565,0.417,0.305,0.431,0.632,0.479,0.491","0.3,0.738,0.581,0.626,0.494,0.834,0.668,0.767,0.76,0.504",-0.153
A5_ss,2715,ENSG00000258466.5,ENSG00000258466,chr14,-,"2,15,9,24,10,16,13","54,60,91,97,68,205,142","4,6,5,7,7,4,10,8,6,8","58,46,111,54,122,55,117,102,75,167",233,99,0.000696463,0.027930106,"0.015,0.096,0.04,0.095,0.059,0.032,0.037","0.028,0.053,0.019,0.052,0.024,0.03,0.035,0.032,0.033,0.02",0.021
A5_ss,10674,ENSG00000176853.16,FAM91A1,chr8,+,"0,4,4,4,2,6,2","32,21,43,41,40,101,37","0,0,6,3,0,0,1,0,0,4","32,21,73,20,67,32,77,66,27,75",106,99,0.000694462,0.027930106,"0.0,0.151,0.08,0.084,0.045,0.053,0.048","0.0,0.0,0.071,0.123,0.0,0.0,0.012,0.0,0.0,0.047",0.041
A5_ss,16077,ENSG00000156650.14,KAT6B,chr10,+,"137,104,142,148,92,161,127","1,1,7,4,4,7,12","127,82,95,96,113,76,83,116,72,110","8,4,22,6,17,3,11,6,8,4",426,99,0.000692467,0.027930106,"0.97,0.96,0.825,0.896,0.842,0.842,0.711","0.787,0.827,0.501,0.788,0.607,0.855,0.637,0.818,0.677,0.865",0.128
A5_ss,9413,ENSG00000138780.15,GSTCD,chr4,+,"47,68,105,119,129,162,111","1,2,2,7,0,8,12","37,110,167,113,219,100,000,000,000,000","2,1,5,1,5,1,5,1,0,4",360,99,0.000705553,0.028183214,"0.928,0.903,0.935,0.824,1.0,0.848,0.718","0.836,0.968,0.902,0.969,0.923,0.974,0.875,0.982,1.0,0.932",-0.057
A5_ss,1894,ENSG00000261329.8,ENSG00000261329,chr16,-,"37,21,27,37,8,11,38","4,4,2,0,0,0,2","11,21,9,17,17,21,24,27,13,11","0,0,0,0,0,0,1,0,0,0",284,99,0.00071484,0.028442209,"0.763,0.647,0.825,1.0,1.0,1.0,0.869","1.0,1.0,1.0,1.0,1.0,1.0,0.893,1.0,1.0,1.0",-0.117
A5_ss,2171,ENSG00000184634.17,MED12,chrX,+,"30,33,25,57,18,18,30","37,24,61,43,45,61,57","24,21,23,21,16,15,15,25,14,24","33,32,82,36,85,30,85,75,43,79",234,99,0.000728178,0.028849854,"0.255,0.368,0.148,0.359,0.145,0.111,0.182","0.235,0.217,0.106,0.198,0.074,0.175,0.069,0.124,0.121,0.114",0.081
A5_ss,14503,ENSG00000126522.17,ASL,chr7,+,"36,28,95,79,41,75,67","0,0,0,4,0,0,2","76,36,74,26,68,43,67,65,25,63","2,0,1,1,2,4,1,6,1,3",259,99,0.000730772,0.028849854,"1.0,1.0,1.0,0.883,1.0,1.0,0.928","0.936,1.0,0.966,0.909,0.929,0.804,0.962,0.805,0.905,0.889",0.063
A5_ss,13507,ENSG00000237686.9,SCIRT,chr6,-,"3,10,3,5,14,5,1","1,1,2,2,0,5,0","5,1,2,2,2,4,3,15,4,1","0,0,0,0,3,0,1,2,0,1",231,99,0.00074459,0.029281448,"0.562,0.811,0.391,0.517,1.0,0.3,1.0","1.0,1.0,1.0,1.0,0.222,1.0,0.562,0.763,1.0,0.3",-0.13
A5_ss,3497,ENSG00000142541.18,RPL13A,chr19,+,"184,119,79,370,116,101,680","39,181,763,535,280,400,000,000,000,000","219,117,39,96,63,159,103,489,78,67","73,511,653,605,818,700,000,000,000,000,000,000,000,000",267,99,0.000751176,0.029426397,"0.017,0.024,0.005,0.017,0.025,0.006,0.024","0.011,0.026,0.002,0.019,0.003,0.022,0.004,0.015,0.023,0.005",0.004
A5_ss,10082,ENSG00000116198.14,CEP104,chr1,-,"14,27,26,39,21,10,21","1,0,0,1,0,1,0","34,14,13,15,20,7,23,15,16,15","1,1,0,1,5,1,4,0,1,1",232,99,0.000756088,0.029504862,"0.857,1.0,1.0,0.943,1.0,0.81,1.0","0.936,0.857,1.0,0.865,0.631,0.749,0.71,1.0,0.872,0.865",0.096
A5_ss,6440,ENSG00000135744.9,AGT,chr1,-,"20,37,73,142,16,5,52","128,129,290,322,35,71,262","37,11,9,3,4,4,6,5,5,3","91,30,118,13,35,25,59,31,19,51",694,99,0.000763002,0.029660603,"0.022,0.039,0.035,0.059,0.061,0.01,0.028","0.055,0.05,0.011,0.032,0.016,0.022,0.014,0.022,0.036,0.008",0.01
A5_ss,1024,ENSG00000066926.13,FECH,chr18,-,"5,7,2,3,4,18,5","44,17,21,39,43,60,66","4,2,2,7,7,1,2,1,3,8","70,21,60,33,82,28,75,86,22,76",117,99,0.000768821,0.02977275,"0.088,0.258,0.075,0.061,0.073,0.202,0.06","0.046,0.075,0.027,0.152,0.067,0.029,0.022,0.01,0.103,0.082",0.055
A5_ss,16078,ENSG00000156650.14,KAT6B,chr10,+,"281,247,235,367,215,000,000","1,1,7,4,4,7,12","287,181,208,180,228,000,000,000,000,000","8,4,22,6,17,3,11,6,8,4",975,99,0.00077186,0.029776791,"0.966,0.962,0.773,0.903,0.845,0.827,0.691","0.785,0.821,0.49,0.753,0.577,0.826,0.581,0.828,0.705,0.838",0.132
A5_ss,5022,ENSG00000075711.21,DLG1,chr3,-,"21,29,41,53,34,41,39","66,62,68,79,70,163,117","46,38,35,16,15,20,23,31,28,30","139,50,101,57,121,66,115,107,83,151",383,99,0.000783466,0.030110015,"0.076,0.108,0.135,0.148,0.112,0.061,0.079","0.079,0.164,0.082,0.068,0.031,0.073,0.049,0.07,0.08,0.049",0.028
A5_ss,8168,ENSG00000179406.11,LINC00174,chr7,-,"3,10,13,14,12,14,9","1,0,0,2,0,0,0","15,13,11,6,3,3,5,9,4,8","0,0,1,0,4,0,6,2,1,1",174,99,0.00079391,0.030396248,"0.631,1.0,1.0,0.799,1.0,1.0,1.0","1.0,1.0,0.862,1.0,0.299,1.0,0.322,0.719,0.695,0.82",0.147
A5_ss,6455,ENSG00000091409.17,ITGA6,chr2,+,"279,172,305,337,369,000,000","25,5,5,19,25,40,24","400,192,397,211,374,000,000,000,000,000","11,7,7,8,21,9,19,12,5,9",144,99,0.000808365,0.030833369,"0.885,0.959,0.977,0.924,0.91,0.922,0.907","0.962,0.95,0.975,0.948,0.924,0.932,0.927,0.952,0.959,0.96",-0.023
A5_ss,8130,ENSG00000126709.16,IFI6,chr1,-,"5,3,13,10,8,27,16","207,139,301,331,147,000,000","6,7,26,8,38,13,48,19,6,38","252,161,404,175,542,000,000,000,000,000",123,99,0.000846191,0.032155261,"0.019,0.017,0.034,0.024,0.042,0.047,0.019","0.019,0.034,0.049,0.035,0.053,0.04,0.06,0.024,0.034,0.066",-0.013
A5_ss,9361,ENSG00000132323.9,ILKAP,chr2,-,"0,1,3,10,1,6,4","3,5,11,9,1,7,11","0,2,0,2,0,2,2,0,4,2","8,2,8,4,8,10,13,8,7,16",103,99,0.000853369,0.032307003,"0.0,0.161,0.208,0.516,0.49,0.452,0.259","0.0,0.49,0.0,0.325,0.0,0.161,0.129,0.0,0.355,0.107",0.141
A5_ss,10196,ENSG00000133030.22,MPRIP,chr17,+,"146,285,274,676,141,000,000","111,85,148,374,55,113,277","669,208,205,156,231,000,000,000,000,000","304,50,87,67,119,57,73,197,57,155",453,99,0.000878054,0.033117985,"0.223,0.423,0.288,0.283,0.359,0.227,0.229","0.325,0.476,0.34,0.337,0.298,0.531,0.449,0.349,0.503,0.279",-0.098
A5_ss,10863,ENSG00000055609.21,KMT2C,chr7,-,"2,6,4,10,6,6,4","69,80,157,152,54,122,110","2,1,4,1,2,3,3,4,1,4","136,60,107,48,99,78,162,121,68,142",113,99,0.000893999,0.033594488,"0.025,0.062,0.022,0.054,0.089,0.041,0.031","0.013,0.014,0.032,0.018,0.017,0.033,0.016,0.028,0.013,0.024",0.025
A5_ss,5982,ENSG00000124839.13,RAB17,chr2,-,"19,12,11,30,20,34,36","2,1,3,2,1,8,11","35,17,14,21,25,25,27,28,20,23","3,3,4,10,18,7,9,18,8,13",121,99,0.000904337,0.03385757,"0.886,0.908,0.75,0.925,0.942,0.777,0.728","0.905,0.823,0.741,0.632,0.532,0.745,0.711,0.56,0.672,0.591",0.154
A5_ss,6737,ENSG00000103811.18,CTSH,chr15,-,"149,160,157,289,103,000,000","80,80,205,208,55,140,250","205,118,122,126,167,154,180,206,88,131","87,30,108,38,128,74,154,190,48,139",1637,99,0.000911518,0.034000976,"0.101,0.108,0.044,0.078,0.102,0.054,0.043","0.125,0.192,0.064,0.167,0.073,0.112,0.066,0.062,0.1,0.054",-0.026
A5_ss,11833,ENSG00000166482.12,MFAP4,chr17,-,"9,14,24,22,17,32,39","34,74,66,158,136,141,374","14,11,12,12,14,16,16,20,23,40","34,104,117,115,132,100,000,000,000,000",208,99,0.000934079,0.034714909,"0.112,0.083,0.148,0.062,0.056,0.097,0.047","0.164,0.048,0.047,0.047,0.048,0.061,0.062,0.049,0.032,0.041",0.027
A5_ss,8816,ENSG00000168710.18,AHCYL1,chr1,+,"66,99,82,156,72,61,88","851,422,108,612,423,000,000,000","112,49,75,59,71,73,84,128,65,63","957,208,781,233,895,000,000,000,000,000",470,99,0.000937943,0.034731292,"0.016,0.047,0.016,0.026,0.046,0.012,0.022","0.024,0.047,0.02,0.051,0.016,0.053,0.02,0.037,0.077,0.019",-0.01
A5_ss,15723,ENSG00000159692.18,CTBP1,chr4,-,"24,35,43,68,21,25,38","243,235,363,499,165,000,000","38,13,23,26,20,26,25,31,18,23","405,139,315,175,416,000,000,000,000,000",251,99,0.00094487,0.03486055,"0.037,0.055,0.045,0.051,0.048,0.025,0.032","0.036,0.036,0.028,0.055,0.019,0.046,0.022,0.025,0.034,0.021",0.01
A5_ss,662,ENSG00000104894.12,CD37,chr19,+,"22,35,42,94,21,23,93","0,2,4,2,1,1,0","19,15,28,11,21,24,31,48,20,33","3,2,2,2,3,0,3,4,1,5",103,99,0.00095037,0.034936444,"1.0,0.944,0.91,0.978,0.953,0.957,1.0","0.859,0.878,0.931,0.841,0.871,1.0,0.909,0.92,0.951,0.864",0.061
A5_ss,6719,ENSG00000231074.12,HCG18,chr6,-,"187,113,114,199,116,000,000","3,5,8,4,3,9,4","201,148,171,131,191,000,000,000,000,000","8,1,2,0,6,0,3,2,4,3",444,99,0.000960643,0.035186599,"0.933,0.834,0.761,0.917,0.896,0.797,0.883","0.849,0.971,0.95,1.0,0.877,1.0,0.927,0.97,0.881,0.912",-0.074
A5_ss,11774,ENSG00000134262.15,AP4B1,chr1,-,"2,4,6,12,0,3,1","0,1,1,1,1,1,0","2,2,6,3,3,5,3,0,2,9","2,1,5,0,4,1,1,1,1,0",140,99,0.000973753,0.035416068,"1.0,0.739,0.809,0.895,0.0,0.68,1.0","0.414,0.586,0.459,1.0,0.347,0.78,0.68,0.0,0.586,1.0",0.147
A5_ss,13334,ENSG00000165219.23,GAPVD1,chr9,+,"57,62,83,105,57,126,96","5,4,7,6,0,5,7","105,61,114,59,135,69,118,123,60,152","8,1,2,0,4,3,0,4,0,4",142,99,0.00097389,0.035416068,"0.888,0.915,0.892,0.924,1.0,0.946,0.905","0.901,0.977,0.975,1.0,0.959,0.941,1.0,0.955,1.0,0.964",-0.043
A5_ss,7752,ENSG00000111752.11,PHC1,chr12,+,"2,0,5,4,2,18,3","78,73,142,143,88,225,138","8,3,17,1,11,5,17,18,4,9","97,81,182,94,190,76,178,133,76,216",150,99,0.000978538,0.035458007,"0.017,0.0,0.023,0.018,0.015,0.05,0.014","0.052,0.024,0.058,0.007,0.037,0.042,0.059,0.082,0.034,0.027",-0.023
A5_ss,11820,ENSG00000160209.19,PDXK,chr21,+,"35,60,54,85,49,74,68","3,12,12,23,8,16,11","94,41,44,53,53,55,54,107,33,55","35,13,24,11,19,18,15,37,13,19",304,99,0.000993339,0.035866243,"0.792,0.62,0.594,0.546,0.666,0.601,0.668","0.467,0.507,0.374,0.611,0.476,0.499,0.54,0.485,0.453,0.485",0.151
A5_ss,10842,ENSG00000225649.8,ENSG00000225649,chr2,-,"28,43,34,58,58,82,52","0,0,0,0,0,0,0","25,49,48,32,58,10,27,24,48,67","0,0,1,0,4,0,3,1,1,3",1499,99,0.000997569,0.035891248,"1.0,1.0,1.0,1.0,1.0,1.0,1.0","1.0,1.0,0.76,1.0,0.489,1.0,0.373,0.613,0.76,0.596",0.241
A5_ss,10870,ENSG00000204852.17,TCTN1,chr12,+,"29,24,28,44,21,40,25","155,56,99,104,87,182,191","36,14,20,30,30,21,36,27,21,34","122,72,181,107,267,116,247,212,85,241",160,99,0.001008872,0.036169669,"0.104,0.21,0.149,0.207,0.13,0.12,0.075","0.154,0.107,0.064,0.148,0.065,0.101,0.083,0.073,0.133,0.08",0.041
A5_ss,886,ENSG00000104907.13,TRMT1,chr19,-,"9,5,8,22,3,5,18","0,2,4,3,0,1,2","16,5,10,3,6,9,3,16,3,4","1,1,0,1,1,1,0,0,1,0",114,99,0.001024595,0.036604012,"1.0,0.685,0.635,0.864,1.0,0.813,0.887","0.933,0.813,1.0,0.723,0.839,0.887,1.0,1.0,0.723,1.0",-0.051
A5_ss,11407,ENSG00000251136.12,PARAIL,chr8,-,"39,33,44,48,28,34,43","13,2,10,10,2,2,11","100,37,36,34,44,32,45,63,25,31","11,2,5,1,5,1,1,2,1,3",340,99,0.001038297,0.036963363,"0.466,0.828,0.562,0.583,0.803,0.832,0.532","0.726,0.843,0.677,0.908,0.719,0.903,0.929,0.902,0.879,0.751",-0.166
A5_ss,11027,ENSG00000092841.19,MYL6,chr12,+,"1,438,162,516,342,760,000,000,000,000","14,14,9,24,7,16,18","2,772,153,119,221,450,000,000,000,000,000,000,000,000","8,8,9,7,5,5,8,4,9,13",1118,99,0.001063063,0.037712707,"0.901,0.911,0.941,0.911,0.949,0.914,0.955","0.968,0.944,0.95,0.949,0.972,0.953,0.942,0.979,0.941,0.934",-0.027
