,ID,GeneID,geneSymbol,chr,strand,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
RI,10516,ENSG00000102312.24,PORCN,chrX,+,"7,2,1,10,0","56,28,29,74,14","1,4,1,0,1,2,1","31,63,68,45,55,56,41",257,98,0.001589688,0.018231322,"0.045,0.027,0.013,0.049,0.0","0.012,0.024,0.006,0.0,0.007,0.013,0.009",0.017
RI,13340,ENSG00000180098.9,TRNAU1AP,chr1,+,"8,4,10,5,3","25,20,17,45,10","0,3,1,2,5,1,5","14,24,27,31,22,23,16",711,98,0.001600505,0.018330266,"0.042,0.027,0.075,0.015,0.04","0.0,0.017,0.005,0.009,0.03,0.006,0.041",0.024
RI,11097,ENSG00000111218.12,PRMT8,chr12,+,"24,8,24,4,22","26,15,25,118,1","3,2,7,2,4,3,2","27,98,104,30,42,58,18",3657,98,0.001623904,0.018572845,"0.024,0.014,0.025,0.001,0.371","0.003,0.001,0.002,0.002,0.003,0.001,0.003",0.085
RI,2013,ENSG00000166794.7,PPIB,chr15,-,"111,157,183,139,158","736,513,576,693,518","171,164,68,211,238,198,251","456,443,346,452,394,000,000",3292,98,0.001632208,0.018642353,"0.004,0.009,0.009,0.006,0.009","0.011,0.011,0.006,0.014,0.018,0.012,0.014",-0.005
RI,1046,ENSG00000173818.17,ENDOV,chr17,+,"21,14,9,38,9","2,0,1,3,0","11,47,31,17,21,27,8","5,4,4,6,2,1,5",229,98,0.001643196,0.018742289,"0.818,1.0,0.794,0.844,1.0","0.485,0.834,0.768,0.548,0.818,0.92,0.406",0.208
RI,10088,ENSG00000102878.18,HSF4,chr16,+,"12,15,8,6,5","14,38,31,21,9","3,0,10,0,6,2,3","11,18,9,17,13,26,38",350,98,0.001656185,0.01886473,"0.194,0.1,0.067,0.074,0.135","0.071,0.0,0.237,0.0,0.114,0.021,0.022",0.048
RI,9211,ENSG00000174243.11,DDX23,chr12,-,"33,18,23,5,7","101,67,94,136,50","2,8,8,0,12,6,11","41,99,79,21,55,84,50",859,98,0.001660784,0.018891421,"0.036,0.03,0.027,0.004,0.016","0.006,0.009,0.011,0.0,0.024,0.008,0.024",0.011
RI,10809,ENSG00000096080.12,MRPS18A,chr6,-,"18,39,14,14,0","138,65,84,171,99","10,5,14,3,18,6,13","100,140,136,80,112,124,112",320,98,0.001673413,0.019009248,"0.038,0.155,0.049,0.024,0.0","0.03,0.011,0.031,0.011,0.047,0.015,0.034",0.028
RI,12994,ENSG00000094631.22,HDAC6,chrX,+,"8,2,4,6,0","8,17,5,21,9","3,2,0,2,2,0,0","1,19,10,4,24,14,8",339,98,0.001704528,0.019336457,"0.224,0.033,0.188,0.076,0.0","0.464,0.03,0.0,0.126,0.024,0.0,0.0",0.012
RI,5533,ENSG00000165516.11,KLHDC2,chr14,+,"20,17,12,14,13","157,117,114,278,37","1,25,9,8,15,5,6","60,221,247,100,205,148,99",170,98,0.00171852,0.019444821,"0.068,0.077,0.057,0.028,0.168","0.01,0.061,0.021,0.044,0.04,0.019,0.034",0.047
RI,12572,ENSG00000167700.9,MFSD3,chr8,+,"68,55,43,56,41","74,80,132,240,52","25,59,32,24,63,34,46","109,162,97,116,144,128,175",169,98,0.001718725,0.019444821,"0.348,0.285,0.159,0.119,0.314","0.117,0.174,0.161,0.107,0.202,0.133,0.132",0.098
RI,193,ENSG00000100429.18,HDAC10,chr22,-,"9,7,14,14,6","47,34,30,43,27","0,6,7,2,4,6,7","40,26,27,36,28,30,48",237,98,0.001729739,0.019542842,"0.073,0.078,0.162,0.119,0.084","0.0,0.087,0.097,0.022,0.056,0.076,0.057",0.047
RI,11599,ENSG00000176978.16,DPP7,chr9,-,"26,40,26,13,28","296,252,314,365,220","14,17,8,17,21,6,26","251,286,209,224,191,000,000",245,98,0.001732058,0.019542842,"0.034,0.06,0.032,0.014,0.048","0.022,0.023,0.015,0.029,0.042,0.008,0.027",0.014
RI,8356,ENSG00000171163.16,ZNF692,chr1,-,"11,28,28,7,7","5,14,18,15,7","5,6,2,0,12,2,25","8,24,11,7,15,8,18",187,98,0.00173558,0.019556223,"0.536,0.512,0.449,0.197,0.344","0.247,0.116,0.087,0.0,0.295,0.116,0.421",0.224
RI,4139,ENSG00000115355.18,CCDC88A,chr2,-,"22,26,21,4,1","21,23,13,20,2","0,7,19,4,17,12,10","7,33,32,5,39,26,8",1384,98,0.001754977,0.019748205,"0.069,0.074,0.103,0.014,0.034","0.0,0.015,0.04,0.054,0.03,0.032,0.081",0.023
RI,1426,ENSG00000187741.16,FANCA,chr16,-,"14,24,17,26,14","0,1,0,3,1","10,40,14,23,36,20,35","2,2,2,4,4,4,3",271,98,0.001766882,0.019855481,"1.0,0.897,1.0,0.758,0.835","0.644,0.879,0.717,0.675,0.765,0.644,0.808",0.165
RI,10335,ENSG00000006071.16,ABCC8,chr11,-,"1,16,0,2,4","7,13,2,15,0","0,0,0,0,1,1,0","2,14,11,3,5,5,2",257,98,0.001777811,0.019951518,"0.052,0.319,0.0,0.048,1.0","0.0,0.0,0.0,0.0,0.071,0.071,0.0",0.264
RI,4059,ENSG00000065029.15,ZNF76,chr6,+,"2,11,3,1,0","16,13,17,31,5","0,5,0,1,0,1,2","12,24,22,18,18,24,6",211,98,0.001786115,0.020017875,"0.055,0.282,0.076,0.015,0.0","0.0,0.088,0.0,0.025,0.0,0.019,0.134",0.048
RI,7687,ENSG00000132300.19,PTCD3,chr2,+,"16,8,10,7,6","44,55,28,64,19","2,2,9,0,6,9,0","16,43,64,16,57,46,12",187,98,0.001797059,0.020086751,"0.16,0.071,0.158,0.054,0.142","0.061,0.024,0.069,0.0,0.052,0.093,0.0",0.074
RI,9660,ENSG00000119509.13,INVS,chr9,+,"64,51,53,37,24","0,1,0,2,2","13,18,20,30,25,12,17","1,3,1,0,1,6,0",608,98,0.001795813,0.020086751,"1.0,0.892,1.0,0.749,0.659","0.677,0.492,0.763,1.0,0.801,0.244,1.0",0.149
RI,13056,ENSG00000095321.18,CRAT,chr9,-,"11,8,17,9,2","0,0,6,2,0","3,9,9,2,9,7,7","0,0,0,0,0,0,0",1152,98,0.001823011,0.020349666,"1.0,1.0,0.194,0.277,1.0","1.0,1.0,1.0,1.0,1.0,1.0,1.0",-0.306
RI,2892,ENSG00000166987.15,MBD6,chr12,+,"1,23,7,2,6","23,15,15,14,9","2,0,2,0,5,2,4","4,12,13,5,21,12,13",285,98,0.001839105,0.020474722,"0.015,0.345,0.138,0.047,0.186","0.147,0.0,0.05,0.0,0.076,0.054,0.096",0.086
RI,11960,ENSG00000142784.16,WDTC1,chr1,+,"38,43,32,15,16","130,119,82,154,64","15,13,35,7,26,11,14","97,116,98,73,99,122,114",1303,98,0.001836882,0.020474722,"0.022,0.026,0.029,0.007,0.018","0.011,0.008,0.026,0.007,0.019,0.007,0.009",0.008
RI,10657,ENSG00000204348.10,DXO,chr6,-,"8,11,17,9,11","25,23,15,55,15","0,12,2,2,9,6,22","16,33,31,40,47,62,30",225,98,0.00184181,0.020477601,"0.122,0.172,0.33,0.067,0.242","0.0,0.137,0.027,0.021,0.077,0.04,0.242",0.109
RI,12253,ENSG00000164309.15,CMYA5,chr5,+,"6,16,18,1,4","0,6,9,5,1","2,2,0,0,2,6,2","3,4,6,3,13,8,3",1202,98,0.001844994,0.0204858,"1.0,0.179,0.14,0.016,0.246","0.052,0.039,0.0,0.0,0.012,0.058,0.052",0.286
RI,12681,ENSG00000132155.14,RAF1,chr3,-,"80,186,90,38,36","0,10,1,0,0","23,62,53,19,63,41,58","0,0,0,0,0,3,0",2282,98,0.001875231,0.020787528,"1.0,0.444,0.794,1.0,1.0","1.0,1.0,1.0,1.0,1.0,0.37,1.0",-0.062
RI,12943,ENSG00000186594.17,MIR22HG,chr17,-,"36,34,18,109,19","0,2,0,2,0","7,105,124,36,64,35,24","0,1,4,0,0,8,1",896,98,0.001877135,0.020787528,"1.0,0.65,1.0,0.856,1.0","1.0,0.92,0.772,1.0,1.0,0.324,0.724",0.081
RI,2756,ENSG00000111271.15,ACAD10,chr12,+,"10,16,24,5,31","22,8,20,21,10","8,0,4,8,5,4,16","3,15,16,9,18,20,18",685,98,0.001886238,0.020860743,"0.061,0.222,0.147,0.033,0.307","0.276,0.0,0.035,0.113,0.038,0.028,0.113",0.068
RI,725,ENSG00000129933.21,MAU2,chr19,+,"2,17,10,3,6","2,8,12,25,3","6,0,0,0,4,2,7","8,10,12,9,17,9,2",475,98,0.001904664,0.021009023,"0.171,0.305,0.147,0.024,0.292","0.134,0.0,0.0,0.0,0.046,0.044,0.419",0.096
RI,3043,ENSG00000049283.19,EPN3,chr17,+,"29,28,22,25,12","0,3,6,1,0","20,29,23,12,36,38,21","0,1,0,0,4,0,0",180,98,0.001902784,0.021009023,"1.0,0.836,0.666,0.932,1.0","1.0,0.94,1.0,1.0,0.831,1.0,1.0",-0.08
RI,7383,ENSG00000237943.8,PRKCQ-AS1,chr10,+,"31,24,78,100,40","1,0,3,1,0","76,85,77,25,96,70,84","3,5,3,0,0,0,12",297,98,0.001915064,0.021095945,"0.911,1.0,0.896,0.971,1.0","0.893,0.849,0.894,1.0,1.0,1.0,0.698",0.051
RI,5824,ENSG00000185627.19,PSMD13,chr11,+,"8,18,15,5,8","135,166,140,253,17","10,6,6,4,2,2,5","76,206,152,113,127,87,103",307,98,0.001943928,0.021385762,"0.019,0.033,0.033,0.006,0.131","0.04,0.009,0.012,0.011,0.005,0.007,0.015",0.03
RI,8513,ENSG00000143416.21,SELENBP1,chr1,-,"25,25,34,37,10","0,3,6,0,0","26,12,17,24,17,43,19","0,3,0,0,0,0,0",621,98,0.001950155,0.021426111,"1.0,0.568,0.472,1.0,1.0","1.0,0.387,1.0,1.0,1.0,1.0,1.0",-0.104
RI,321,ENSG00000160285.15,LSS,chr21,-,"11,551,278,262,920,100,000","9,17,7,9,7","155,316,147,481,104,000,000,000,000","4,9,3,4,2,8,3",2352,98,0.001969819,0.021613799,"0.842,0.758,0.94,0.903,0.898","0.942,0.882,0.912,0.92,0.968,0.926,0.969",-0.063
RI,6898,ENSG00000148688.14,RPP30,chr10,+,"7,12,12,2,8","56,43,55,54,24","0,3,5,0,1,7,4","25,32,27,34,44,52,24",660,98,0.002012607,0.022054382,"0.018,0.04,0.031,0.005,0.047","0.0,0.014,0.027,0.0,0.003,0.02,0.024",0.016
RI,6194,ENSG00000125450.11,NUP85,chr17,+,"15,16,12,10,6","23,22,46,78,22","7,7,2,8,4,5,3","20,53,28,25,27,34,33",409,98,0.002019125,0.022096887,"0.135,0.148,0.059,0.03,0.061","0.077,0.031,0.017,0.071,0.034,0.034,0.021",0.046
RI,1571,ENSG00000125124.14,BBS2,chr16,-,"11,21,19,2,14","82,88,52,116,13","0,2,16,0,9,7,6","62,105,102,33,96,144,29",1044,98,0.002035492,0.022222682,"0.012,0.022,0.033,0.002,0.092","0.0,0.002,0.015,0.0,0.009,0.005,0.019",0.025
RI,10794,ENSG00000241370.6,RPP21,chr6,+,"22,30,23,25,31","70,57,54,114,54","22,19,11,28,15,12,31","113,76,37,84,86,92,98",190,98,0.002035929,0.022222682,"0.139,0.214,0.18,0.102,0.228","0.091,0.114,0.133,0.147,0.083,0.063,0.14",0.062
RI,9070,ENSG00000079785.16,DDX1,chr2,+,"11,23,7,9,3","230,203,202,543,49","3,8,6,7,4,9,7","163,448,380,240,325,000,000",218,98,0.002055775,0.022410093,"0.021,0.048,0.015,0.007,0.027","0.008,0.008,0.007,0.013,0.006,0.013,0.017",0.013
RI,9781,ENSG00000086189.11,DIMT1,chr5,-,"39,40,46,42,36","20,13,16,59,2","21,33,33,43,16,31,39","23,49,35,23,36,47,18",1286,98,0.002074957,0.022589778,"0.129,0.19,0.18,0.051,0.578","0.065,0.049,0.067,0.125,0.033,0.048,0.142",0.15
RI,2128,ENSG00000076382.17,SPAG5,chr17,-,"1,13,2,3,0","12,18,14,10,7","0,0,1,1,1,0,7","6,22,10,13,10,8,18",178,98,0.002088625,0.022679597,"0.044,0.285,0.073,0.142,0.0","0.0,0.0,0.052,0.041,0.052,0.0,0.176",0.063
RI,7986,ENSG00000134815.20,DHX34,chr19,+,"1,13,2,0,7","6,1,5,4,7","0,0,2,0,7,0,0","9,12,4,4,6,2,8",313,98,0.002088082,0.022679597,"0.05,0.803,0.111,0.0,0.238","0.0,0.0,0.135,0.0,0.268,0.0,0.0",0.183
RI,12203,ENSG00000147471.12,PLPBP,chr8,+,"2,3,7,2,4","67,52,46,69,12","0,4,0,0,0,3,0","29,65,58,31,60,49,9",175,98,0.002134376,0.02314637,"0.016,0.031,0.079,0.016,0.157","0.0,0.033,0.0,0.0,0.0,0.033,0.0",0.05
RI,2498,ENSG00000136485.16,DCAF7,chr17,+,"34,423,238,247,942,800,000","0,0,2,14,0","1,862,319,137,951,880,000,000,000,000","7,5,2,12,2,9,8",5063,98,0.002142699,0.023206571,"1.0,1.0,0.96,0.856,1.0","0.837,0.925,0.973,0.753,0.968,0.868,0.854",0.081
RI,7013,ENSG00000100243.22,CYB5R3,chr22,-,"19,23,13,25,13","392,416,380,581,256","22,17,26,18,18,42,29","425,316,359,324,288,000,000",313,98,0.002160084,0.023357678,"0.015,0.017,0.011,0.013,0.016","0.016,0.017,0.022,0.017,0.019,0.033,0.029",-0.007
RI,9650,ENSG00000164683.19,HEY1,chr8,-,"4,1,0,5,0","61,56,31,87,7","2,7,14,1,3,9,0","25,69,70,20,52,60,16",374,98,0.002162231,0.023357678,"0.017,0.005,0.0,0.015,0.0","0.021,0.026,0.05,0.013,0.015,0.038,0.0",-0.016
RI,4236,ENSG00000077152.12,UBE2T,chr1,-,"13,16,17,4,0","42,29,43,62,18","1,3,23,4,4,1,2","31,90,33,40,47,37,37",241,98,0.00216631,0.023371579,"0.112,0.183,0.138,0.026,0.0","0.013,0.013,0.221,0.039,0.033,0.011,0.022",0.042
RI,2854,ENSG00000183735.11,TBK1,chr12,+,"2,8,3,7,1","20,25,6,49,1","0,5,4,0,3,3,1","8,49,63,18,67,21,8",510,98,0.002185717,0.023550612,"0.019,0.058,0.088,0.027,0.161","0.0,0.019,0.012,0.0,0.009,0.027,0.023",0.058
RI,9028,ENSG00000007923.17,DNAJC11,chr1,-,"3,3,15,11,0","85,67,46,134,22","0,3,4,2,4,2,5","38,99,131,38,84,66,41",204,98,0.002224615,0.023938912,"0.017,0.021,0.135,0.038,0.0","0.0,0.014,0.014,0.025,0.022,0.014,0.055",0.022
RI,1635,ENSG00000149927.18,DOC2A,chr16,-,"287,155,120,437,23","3,1,8,14,0","105,251,311,119,226,170,98","5,8,10,13,10,10,10",344,98,0.002227731,0.023941672,"0.965,0.978,0.81,0.899,1.0","0.857,0.899,0.899,0.723,0.866,0.829,0.736",0.101
RI,3068,ENSG00000105401.10,CDC37,chr19,-,"37,51,43,39,28","885,807,819,918,337","12,33,23,18,30,42,26","540,928,727,694,626,000,000",189,98,0.00224854,0.02409812,"0.021,0.032,0.027,0.022,0.041","0.011,0.018,0.016,0.013,0.024,0.027,0.02",0.01
RI,6968,ENSG00000182173.14,TSEN54,chr17,+,"36,40,39,13,11","11,2,1,6,6","10,20,1,0,23,8,11","10,19,4,1,4,6,9",1039,98,0.002250923,0.02409812,"0.236,0.654,0.786,0.17,0.147","0.086,0.09,0.023,0.0,0.352,0.112,0.103",0.289
RI,11128,ENSG00000134899.24,ERCC5,chr13,+,"9,4,2,13,5","1,1,4,1,0","6,4,6,4,2,11,13","0,3,0,0,0,0,3",960,98,0.00224996,0.02409812,"0.479,0.29,0.049,0.57,1.0","1.0,0.12,1.0,1.0,1.0,1.0,0.307",-0.298
RI,7899,ENSG00000076685.19,NT5C2,chr10,-,"22,13,17,8,6","63,92,58,37,3","5,12,35,4,20,12,6","15,38,23,16,57,28,9",1654,98,0.002270595,0.024277681,"0.02,0.008,0.017,0.013,0.106","0.019,0.018,0.083,0.015,0.02,0.025,0.038",0.002
RI,8650,ENSG00000310527.1,WASH9P,chr1,-,"5,0,6,2,0","15,5,20,18,10","1,0,0,0,0,0,0","9,15,4,9,12,2,20",275,98,0.002281147,0.02435939,"0.106,0.0,0.097,0.038,0.0","0.038,0.0,0.0,0.0,0.0,0.0,0.0",0.043
RI,3154,ENSG00000111642.16,CHD4,chr12,-,"1,10,6,6,2","59,57,40,87,16","0,3,2,2,1,5,1","27,63,82,26,57,43,38",250,98,0.002309259,0.024596835,"0.007,0.064,0.056,0.026,0.047","0.0,0.018,0.009,0.029,0.007,0.044,0.01",0.023
RI,6986,ENSG00000127463.16,EMC1,chr1,-,"16,9,22,8,15","24,18,11,31,1","3,10,8,2,11,6,6","7,26,51,6,43,12,6",988,98,0.002306687,0.024596835,"0.062,0.047,0.166,0.025,0.598","0.041,0.037,0.015,0.032,0.025,0.047,0.09",0.139
RI,6618,ENSG00000115657.14,ABCB6,chr2,-,"32,21,15,12,10","78,73,82,109,42","2,12,6,3,12,10,29","52,107,68,66,84,64,87",333,98,0.002331184,0.024767353,"0.108,0.078,0.051,0.031,0.065","0.011,0.032,0.025,0.013,0.04,0.044,0.089",0.03
RI,11815,ENSG00000168255.20,POLR2J3,chr7,-,"7,6,20,4,16","4,3,0,0,0","0,2,9,0,5,12,6","1,7,2,2,2,7,2",1024,98,0.002328376,0.024767353,"0.143,0.161,1.0,1.0,1.0","0.0,0.027,0.301,0.0,0.193,0.141,0.223",0.534
RI,223,ENSG00000100359.21,SGSM3,chr22,+,"48,54,57,14,10","96,85,98,175,63","14,23,22,17,24,25,29","76,110,87,106,131,99,88",329,98,0.002348354,0.024918153,"0.13,0.159,0.148,0.023,0.045","0.052,0.059,0.07,0.046,0.052,0.07,0.089",0.038
RI,4662,ENSG00000293268.2,ENSG00000293268,chr3,+,"70,106,145,120,142","0,2,2,0,0","91,66,125,74,126,136,159","1,0,0,0,4,2,4",5511,98,0.002438904,0.02581408,"1.0,0.485,0.563,1.0,1.0","0.618,1.0,1.0,1.0,0.359,0.547,0.414",0.104
RI,8784,ENSG00000110074.12,FOXRED1,chr11,+,"15,12,13,3,6","94,76,71,119,17","3,1,1,2,8,2,16","41,105,128,58,88,57,24",463,98,0.002438956,0.02581408,"0.033,0.032,0.037,0.005,0.07","0.015,0.002,0.002,0.007,0.019,0.007,0.124",0.01
RI,12944,ENSG00000186594.17,MIR22HG,chr17,-,"68,114,56,239,38","0,1,0,3,1","29,224,217,88,163,99,32","0,4,4,0,3,3,0",1401,98,0.002478418,0.026198632,"1.0,0.889,1.0,0.848,0.727","1.0,0.797,0.791,1.0,0.792,0.698,1.0",0.025
RI,5329,ENSG00000178252.19,WDR6,chr3,+,"36,24,17,14,8","98,23,26,112,18","5,8,13,1,23,9,6","22,43,74,39,54,51,29",191,98,0.002483288,0.026217012,"0.159,0.349,0.251,0.06,0.186","0.104,0.087,0.083,0.013,0.179,0.083,0.096",0.109
RI,8465,ENSG00000156976.17,EIF4A2,chr3,+,"803,872,341,1085,93","17,45,33,62,15","254,118,516,742,581,000,000,000","10,29,48,9,32,16,7",1284,98,0.002493299,0.02628955,"0.783,0.597,0.441,0.572,0.321","0.66,0.757,0.727,0.686,0.775,0.713,0.614",-0.162
RI,694,ENSG00000105711.14,SCN1B,chr19,+,"42,51,115,99,42","68,490,416,021,335,500","43,75,53,70,56,71,77","85,815,758,351,187,100,000,000,000",188,98,0.002514688,0.026481721,"0.031,0.029,0.036,0.037,0.035","0.025,0.024,0.032,0.03,0.019,0.021,0.031",0.008
RI,5399,ENSG00000164877.19,MICALL2,chr7,-,"124,101,139,22,24","15,9,29,12,17","17,25,17,14,32,22,30","14,10,5,13,12,21,5",1605,98,0.002524751,0.026554289,"0.335,0.407,0.226,0.101,0.079","0.069,0.132,0.172,0.062,0.14,0.06,0.268",0.101
RI,9311,ENSG00000169714.17,CNBP,chr3,-,"11,13,2,1,4","12,7,3,8,1","0,2,2,0,1,6,0","1,9,2,2,11,5,1",260,98,0.00253937,0.026674533,"0.257,0.412,0.201,0.045,0.601","0.0,0.077,0.274,0.0,0.033,0.311,0.0",0.204
RI,1495,ENSG00000090863.12,GLG1,chr16,-,"10,25,15,5,0","45,80,61,148,10","0,6,7,1,1,9,6","47,125,125,16,148,86,32",823,98,0.002550434,0.02675718,"0.026,0.036,0.028,0.004,0.0","0.0,0.006,0.007,0.007,0.001,0.012,0.022",0.011
RI,9695,ENSG00000167272.11,POP5,chr12,-,"17,28,17,10,12","34,43,19,51,25","4,6,6,12,15,8,12","19,54,21,31,27,28,58",274,98,0.002589959,0.02713784,"0.152,0.189,0.242,0.066,0.147","0.07,0.038,0.093,0.122,0.166,0.093,0.069",0.066
RI,9276,ENSG00000109654.16,TRIM2,chr4,+,"8,29,5,8,8","57,49,19,85,4","3,6,19,0,29,1,1","21,60,164,13,151,54,13",1359,98,0.002610537,0.027319269,"0.01,0.041,0.019,0.007,0.126","0.01,0.007,0.008,0.0,0.014,0.001,0.006",0.034
RI,11918,ENSG00000105875.15,WDR91,chr7,-,"22,31,14,7,4","20,12,21,27,12","0,8,10,1,7,13,14","7,27,24,4,30,24,8",1361,98,0.002632302,0.027512644,"0.073,0.157,0.046,0.018,0.023","0.0,0.021,0.029,0.018,0.017,0.038,0.112",0.03
RI,12771,ENSG00000171863.15,RPS7,chr2,+,"48,56,29,58,35","0,0,1,0,0","33,41,28,29,74,55,23","0,3,0,6,2,2,0",241,98,0.002648935,0.027651973,"1.0,1.0,0.922,1.0,1.0","1.0,0.848,1.0,0.663,0.938,0.918,1.0",0.075
RI,8679,ENSG00000117335.21,CD46,chr1,+,"26,24,47,22,28","2,18,14,6,2","2,26,20,4,16,11,12","1,10,11,3,19,6,6",2595,98,0.002663061,0.027764818,"0.329,0.048,0.113,0.122,0.346","0.07,0.089,0.064,0.048,0.031,0.065,0.07",0.129
RI,7739,ENSG00000101361.17,NOP56,chr20,+,"110,95,91,60,36","333,308,274,335,167","25,48,34,26,48,40,47","134,309,201,161,153,000,000",808,98,0.002668777,0.027789804,"0.039,0.036,0.039,0.021,0.025","0.022,0.018,0.02,0.019,0.037,0.031,0.024",0.008
RI,7421,ENSG00000143321.19,HDGF,chr1,-,"14,17,8,7,8","226,329,231,244,98","3,1,10,3,4,0,2","83,187,217,98,214,260,169",248,98,0.002687387,0.02794882,"0.024,0.02,0.014,0.011,0.031","0.014,0.002,0.018,0.012,0.007,0.0,0.005",0.012
RI,2166,ENSG00000160410.15,SHKBP1,chr19,+,"6,4,1,0,0","14,12,4,12,11","0,0,0,0,0,0,0","10,25,12,3,28,21,7",213,98,0.002701792,0.02806377,"0.165,0.133,0.103,0.0,0.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.08
RI,3774,ENSG00000166340.18,TPP1,chr11,-,"31,80,21,10,10","101,156,62,84,5","3,6,12,4,12,12,31","25,47,70,18,108,105,15",1097,98,0.002708852,0.028067463,"0.027,0.044,0.029,0.011,0.152","0.011,0.011,0.015,0.019,0.01,0.01,0.156",0.019
RI,7661,ENSG00000237441.10,RGL2,chr6,-,"6,16,6,0,1","26,41,14,43,24","1,1,1,0,10,2,0","19,27,21,7,31,56,13",177,98,0.002707417,0.028067463,"0.113,0.178,0.192,0.0,0.023","0.028,0.02,0.026,0.0,0.152,0.019,0.0",0.066
RI,11223,ENSG00000077235.18,GTF3C1,chr16,-,"11,33,24,8,2","91,63,62,71,39","1,1,11,0,6,20,14","70,68,48,21,53,73,54",825,98,0.00271527,0.02809918,"0.014,0.059,0.044,0.013,0.006","0.002,0.002,0.027,0.0,0.013,0.032,0.03",0.012
RI,12735,ENSG00000291096.2,ENSG00000291096,chr3,-,"3,0,8,6,2","5,1,4,17,6","0,2,6,4,0,1,2","18,4,20,7,5,16,21",1106,98,0.002731126,0.028228378,"0.05,0.0,0.151,0.03,0.029","0.0,0.042,0.026,0.048,0.0,0.006,0.008",0.033
RI,5619,ENSG00000123815.13,COQ8B,chr19,-,"29,12,22,8,22","30,33,39,63,36","0,9,7,3,13,7,12","13,25,27,23,34,38,30",2246,98,0.002737569,0.028260084,"0.04,0.016,0.024,0.006,0.026","0.0,0.015,0.011,0.006,0.016,0.008,0.017",0.012
RI,777,ENSG00000011243.19,AKAP8L,chr19,-,"48,10,21,13,19","1,2,4,3,2","9,10,11,2,20,6,33","5,8,2,4,8,4,4",633,98,0.002767202,0.028526022,"0.881,0.436,0.448,0.402,0.595","0.218,0.162,0.46,0.072,0.279,0.188,0.561",0.275
RI,5593,ENSG00000074582.15,BCS1L,chr2,+,"9,0,3,22,3","49,32,63,78,23","7,12,22,2,13,19,11","45,41,38,56,66,41,19",347,98,0.002770145,0.028526022,"0.049,0.0,0.013,0.074,0.036","0.042,0.076,0.141,0.01,0.053,0.116,0.141",-0.048
RI,5544,ENSG00000138073.14,PREB,chr2,-,"13,2,11,11,2","36,53,39,74,25","1,1,8,2,6,2,3","21,53,52,12,54,55,27",292,98,0.002811565,0.028916982,"0.108,0.013,0.086,0.048,0.026","0.016,0.006,0.049,0.053,0.036,0.012,0.036",0.026
RI,10510,ENSG00000100884.10,CPNE6,chr14,+,"28,23,2,10,9","227,103,86,489,83","4,4,9,1,3,7,14","137,166,206,143,91,175,135",419,98,0.002863107,0.029410959,"0.028,0.05,0.005,0.005,0.025","0.007,0.006,0.01,0.002,0.008,0.009,0.024",0.013
RI,10506,ENSG00000100884.10,CPNE6,chr14,+,"17,2,16,4,8","148,104,52,300,27","0,3,4,1,2,2,15","60,141,214,70,22,95,58",263,98,0.002884565,0.029595073,"0.041,0.007,0.103,0.005,0.099","0.0,0.008,0.007,0.005,0.033,0.008,0.088",0.03
RI,11302,ENSG00000182473.22,EXOC7,chr17,-,"33,48,24,5,17","4,4,0,2,1","11,5,5,0,25,7,11","6,4,14,1,6,1,0",841,98,0.002909274,0.029812042,"0.49,0.583,1.0,0.226,0.665","0.176,0.127,0.04,0.0,0.327,0.449,1.0",0.29
RI,12964,ENSG00000070061.16,ELP1,chr9,-,"5,11,4,4,0","29,32,21,34,2","0,5,5,0,0,7,0","6,60,60,3,72,8,6",406,98,0.002951023,0.030202887,"0.04,0.077,0.044,0.028,0.0","0.0,0.02,0.02,0.0,0.0,0.174,0.0",0.007
RI,9240,ENSG00000092841.19,MYL6,chr12,+,"84,104,83,94,23","1,718,160,514,191,620,000","44,82,104,48,86,123,88","7,971,423,117,881,410,000,000,000",377,98,0.002989708,0.030561462,"0.013,0.017,0.015,0.015,0.009","0.014,0.015,0.022,0.015,0.016,0.023,0.023",-0.004
RI,11523,ENSG00000106628.13,POLD2,chr7,-,"261,196,268,274,180","6,5,0,5,3","211,212,139,170,156,000,000","0,2,0,2,0,6,0",466,98,0.002998821,0.03061723,"0.901,0.892,1.0,0.92,0.927","1.0,0.957,1.0,0.947,1.0,0.908,1.0",-0.045
RI,7600,ENSG00000213672.8,NCKIPSD,chr3,-,"5,9,15,8,1","180,146,197,259,51","11,0,6,1,7,5,0","128,259,227,150,277,000,000",183,98,0.003003557,0.030628236,"0.015,0.032,0.039,0.016,0.01","0.044,0.0,0.014,0.004,0.013,0.015,0.0",0.01
RI,10417,ENSG00000165810.17,BTNL9,chr5,+,"10,4,3,1,2","1,1,1,4,8","0,2,1,2,2,2,3","4,11,7,8,5,4,6",633,98,0.003017266,0.030730593,"0.608,0.382,0.317,0.037,0.037","0.0,0.027,0.022,0.037,0.058,0.072,0.072",0.235
RI,10261,ENSG00000137221.14,TJAP1,chr6,+,"42,100,68,4,2","8,32,19,14,11","9,5,6,7,26,17,18","16,19,7,2,33,25,16",851,98,0.003059824,0.03112618,"0.377,0.265,0.292,0.032,0.021","0.061,0.029,0.09,0.287,0.083,0.073,0.115",0.092
