,ID,GeneID,geneSymbol,chr,strand,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
A3_ss,6796,ENSG00000134285.11,FKBP11,chr12,-,"24,28,16,32,9","7,4,7,10,8","7,14,21,15,21,20,12","3,12,13,18,31,13,20",220,98,0.001054866,0.043991796,"0.604,0.757,0.505,0.588,0.334","0.51,0.342,0.418,0.271,0.232,0.407,0.211",0.216
A3_ss,13239,ENSG00000087470.21,DNM1L,chr12,+,"41,24,3,56,5","22,38,12,27,2","9,48,93,1,109,19,6","3,14,27,8,21,22,2",1640,98,0.001050321,0.043991796,"0.1,0.036,0.015,0.11,0.13","0.152,0.17,0.171,0.007,0.237,0.049,0.152",-0.056
A3_ss,18168,ENSG00000241370.6,RPP21,chr6,+,"6,14,7,11,12","70,57,54,114,54","4,3,3,9,5,7,10","113,76,37,84,86,92,98",122,98,0.001060845,0.043991796,"0.064,0.165,0.094,0.072,0.151","0.028,0.031,0.061,0.079,0.045,0.058,0.076",0.055
A3_ss,19603,ENSG00000106077.19,ABHD11,chr7,-,"4,7,4,10,3","0,1,2,2,0","7,4,3,2,1,2,3","6,3,0,0,6,2,3",208,98,0.001061752,0.043991796,"1.0,0.767,0.485,0.702,1.0","0.355,0.386,1.0,1.0,0.073,0.32,0.32",0.297
A3_ss,14514,ENSG00000143633.13,C1orf131,chr1,-,"8,0,2,8,5","0,1,0,5,0","4,2,3,2,5,7,1","5,2,5,0,6,0,1",101,98,0.001075888,0.044417143,"1.0,0.0,1.0,0.608,1.0","0.437,0.492,0.368,1.0,0.447,1.0,0.492",0.116
A3_ss,12561,ENSG00000101294.20,HM13,chr20,+,"13,16,6,12,1","126,113,101,135,48","6,14,28,7,13,12,3","37,75,112,36,87,74,47",162,98,0.001088829,0.04479028,"0.059,0.079,0.035,0.051,0.012","0.089,0.101,0.131,0.105,0.083,0.089,0.037",-0.044
A3_ss,8103,ENSG00000111653.20,ING4,chr12,-,"257,320,281,309,98","0,0,1,6,0","149,258,226,144,236,000,000","4,6,8,1,4,1,2",207,98,0.001123462,0.046049923,"1.0,1.0,0.993,0.961,1.0","0.946,0.953,0.93,0.986,0.965,0.989,0.975",0.027
A3_ss,2351,ENSG00000108963.19,DPH1,chr17,+,"6,3,6,4,2","58,58,32,84,12","1,3,0,0,2,4,0","29,63,46,15,85,50,29",198,98,0.001134426,0.04633384,"0.049,0.025,0.085,0.023,0.076","0.017,0.023,0.0,0.0,0.012,0.038,0.0",0.039
A3_ss,6236,ENSG00000166471.11,TMEM41B,chr11,-,"4,5,4,6,0","18,7,20,24,3","0,2,3,0,5,0,0","3,27,31,1,20,18,2",105,98,0.001158365,0.046652663,"0.172,0.4,0.157,0.189,0.0","0.0,0.065,0.083,0.0,0.189,0.0,0.0",0.135
A3_ss,7270,ENSG00000185619.19,PCGF3,chr4,+,"84,81,86,36,36","63,66,74,74,15","19,28,39,28,53,52,58","17,92,67,36,88,44,43",1145,98,0.001153865,0.046652663,"0.102,0.095,0.09,0.04,0.17","0.087,0.025,0.047,0.062,0.049,0.092,0.103",0.033
A3_ss,18386,ENSG00000135316.20,SYNCRIP,chr6,-,"54,43,38,24,42","12,9,11,5,2","25,31,50,28,52,51,23","1,2,5,4,7,2,1",101,98,0.00114908,0.046652663,"0.814,0.823,0.77,0.823,0.953","0.96,0.938,0.907,0.872,0.878,0.961,0.957",-0.088
A3_ss,22268,ENSG00000105048.18,TNNT1,chr19,-,"27,1,8,2,5","158,109,74,128,85","2,1,0,7,1,6,14","185,62,71,105,30,157,245",146,98,0.001158492,0.046652663,"0.103,0.006,0.068,0.01,0.038","0.007,0.011,0.0,0.043,0.022,0.025,0.037",0.024
A3_ss,20000,ENSG00000172613.8,RAD9A,chr11,+,"7,10,12,23,4","3,1,2,3,0","9,14,2,15,13,20,8","1,2,0,0,0,0,1",140,98,0.001163282,0.046681762,"0.62,0.875,0.808,0.843,1.0","0.863,0.831,1.0,1.0,1.0,1.0,0.848",-0.105
A3_ss,21890,ENSG00000186594.17,MIR22HG,chr17,-,"31,75,38,129,19","0,1,0,3,1","22,114,89,49,98,63,7","0,4,4,0,3,3,0",594,98,0.00116895,0.046745785,"1.0,0.925,1.0,0.876,0.758","1.0,0.825,0.786,1.0,0.843,0.776,1.0",0.022
A3_ss,489,ENSG00000184702.20,SEPTIN5,chr22,+,"24,521,590,140,130,400,000","54,18,21,47,9","1,433,191,918,741,390,000,000,000,000","30,44,41,41,27,35,47",109,98,0.001176669,0.046891069,"0.976,0.988,0.984,0.983,0.99","0.977,0.975,0.976,0.968,0.981,0.978,0.972",0.009
A3_ss,2370,ENSG00000099622.14,CIRBP,chr19,+,"64,64,101,139,65","7,593,406,581,835,240","40,53,90,55,54,85,148","6,788,678,797,644,710,000,000",159,98,0.001182755,0.046970536,"0.049,0.104,0.086,0.045,0.139","0.035,0.036,0.059,0.042,0.066,0.047,0.097",0.03
A3_ss,8170,ENSG00000116521.12,SCAMP3,chr1,-,"151,129,136,240,66","2,4,4,15,2","96,164,172,82,163,126,87","2,1,3,1,2,2,3",140,98,0.001206834,0.047761491,"0.981,0.958,0.96,0.918,0.959","0.971,0.991,0.976,0.983,0.983,0.978,0.953",-0.021
A3_ss,11219,ENSG00000173230.17,GOLGB1,chr3,-,"13,14,3,9,1","1,0,1,3,0","5,9,2,2,10,4,3","7,1,2,0,0,3,5",113,98,0.001212587,0.047824253,"0.919,1.0,0.722,0.722,1.0","0.383,0.886,0.464,1.0,1.0,0.536,0.342",0.214
A3_ss,6159,ENSG00000011143.19,MKS1,chr17,-,"1,0,0,0,0","16,6,18,22,8","0,3,4,3,2,0,2","11,13,22,5,14,8,7",174,98,0.001254742,0.049317374,"0.034,0.0,0.0,0.0,0.0","0.0,0.115,0.093,0.253,0.074,0.0,0.139",-0.089
A3_ss,2100,ENSG00000187595.18,ZNF385C,chr17,-,"2,2,1,2,1","1,0,0,2,0","4,7,3,2,0,6,1","0,3,1,4,4,0,1",101,98,0.001265297,0.049350533,"0.66,1.0,1.0,0.492,1.0","1.0,0.694,0.744,0.327,0.0,1.0,0.492",0.222
A3_ss,5348,ENSG00000304309.1,ENSG00000304309,chr12,-,"1,7,5,12,2","0,0,0,8,0","7,5,4,2,4,12,4","4,7,0,10,4,0,10",411,98,0.001278966,0.049350533,"1.0,1.0,1.0,0.263,1.0","0.294,0.146,1.0,0.046,0.193,1.0,0.087",0.457
A3_ss,10755,ENSG00000116809.12,ZBTB17,chr1,-,"2,1,2,1,2","55,44,65,42,21","3,5,1,0,2,8,9","35,33,35,14,68,57,28",120,98,0.001263777,0.049350533,"0.029,0.018,0.025,0.019,0.072","0.065,0.11,0.023,0.0,0.023,0.103,0.208",-0.043
A3_ss,15195,ENSG00000079785.16,DDX1,chr2,+,"259,246,188,482,50","3,10,4,9,1","192,486,390,273,294,000,000","1,7,0,4,5,1,0",1255,98,0.001275212,0.049350533,"0.871,0.658,0.786,0.807,0.796","0.937,0.844,1.0,0.842,0.821,0.955,1.0",-0.131
A3_ss,19310,ENSG00000085998.15,POMGNT1,chr1,-,"64,27,58,92,43","3,0,11,1,0","27,85,57,22,120,73,25","0,0,2,0,1,1,1",102,98,0.001281385,0.049350533,"0.953,1.0,0.835,0.989,1.0","1.0,1.0,0.965,1.0,0.991,0.986,0.96",-0.031
A3_ss,21884,ENSG00000186594.17,MIR22HG,chr17,-,"41,96,51,158,26","0,1,0,3,1","26,142,117,71,123,74,9","0,4,4,0,3,3,0",754,98,0.001276663,0.049350533,"1.0,0.926,1.0,0.873,0.772","1.0,0.822,0.792,1.0,0.842,0.762,1.0",0.026
A3_ss,19448,ENSG00000176978.16,DPP7,chr9,-,"135,138,153,144,99","3,3,3,10,7","81,123,99,90,132,121,102","1,13,9,10,8,8,12",102,98,0.001286928,0.049398241,"0.977,0.978,0.98,0.933,0.931","0.987,0.901,0.914,0.896,0.941,0.936,0.891",0.036
